AccountID,ClientID,AccountType,Balance,OpenDate
5770,3090,Savings,105348.59,2022-01-29
5771,8317,Brokerage,139861.98,2022-03-28
5772,1081,Retirement,37939.59,2021-09-11
5773,6302,Brokerage,496153.41,2025-04-08
5774,3316,Savings,400704.63,2021-02-11
5775,3792,Brokerage,249824.71,2023-07-10
5776,6123,Retirement,137092.55,2023-12-20
5777,8670,Savings,147187.73,2020-12-19
5778,6876,Savings,401191.85,2021-11-04
5779,7044,Brokerage,330810.0,2020-12-22
5780,261,Savings,300470.26,2021-10-23
5781,3264,Brokerage,107371.65,2024-02-10
5782,9066,Savings,19381.06,2023-08-15
5783,2595,Savings,453794.98,2021-07-31
5784,515,Savings,116349.17,2024-11-16
5785,6808,Retirement,361057.8,2022-04-19
5786,6770,Retirement,469469.0,2023-08-29
5787,7599,Retirement,116284.89,2021-12-03
5788,6817,Retirement,381448.56,2024-04-13
5789,7474,Retirement,152131.72,2024-04-02
5790,5712,Retirement,162066.21,2021-04-23
5791,954,Brokerage,121348.02,2023-08-23
5792,8262,Brokerage,304757.2,2023-04-12
5793,4098,Brokerage,175905.24,2020-07-31
5794,1820,Brokerage,450380.03,2023-09-27
5795,2290,Retirement,310252.26,2021-05-11
5796,9408,Retirement,182589.23,2025-04-20
5797,3851,Brokerage,266364.89,2024-04-23
5798,2217,Brokerage,344029.48,2022-09-19
5799,3090,Savings,472829.31,2022-01-24
5800,1348,Brokerage,179437.84,2024-07-11
5801,1145,Retirement,486771.38,2023-03-12
5802,8521,Retirement,164862.39,2024-06-21
5803,467,Retirement,6533.2,2025-05-01
5804,6169,Retirement,3768.8,2023-05-07
5805,2272,Retirement,2173.9,2024-01-09
5806,7210,Retirement,357237.18,2021-05-19
5807,5241,Savings,499532.75,2023-03-04
5808,4866,Retirement,406558.07,2025-06-09
5809,7824,Retirement,74379.21,2023-11-06
5810,6883,Retirement,279055.97,2022-02-06
5811,4009,Savings,494316.59,2021-06-04
5812,2226,Retirement,347117.95,2022-10-14
5813,9485,Retirement,120870.33,2024-07-04
5814,2856,Savings,137346.16,2024-12-13
5815,7157,Savings,160231.7,2022-08-30
5816,7832,Brokerage,169162.69,2023-08-19
5817,551,Brokerage,110589.35,2025-02-04
5818,5919,Savings,308102.01,2024-03-21
5819,7438,Retirement,383047.25,2023-06-14
5820,2635,Retirement,270829.98,2023-01-21
5821,8799,Retirement,263014.49,2022-06-10
5822,9165,Savings,446475.89,2022-07-26
5823,9696,Savings,444620.93,2023-10-26
5824,9658,Retirement,414226.43,2024-01-14
5825,5870,Brokerage,188967.0,2020-11-02
5826,5470,Savings,289100.58,2024-09-08
5827,9568,Retirement,153351.49,2021-04-11
5828,6449,Savings,499885.39,2023-12-21
5829,4892,Retirement,121967.73,2024-12-20
5830,5267,Brokerage,115319.56,2025-01-05
5831,9572,Brokerage,10237.01,2024-05-15
5832,1189,Retirement,80786.89,2022-12-12
5833,2560,Savings,260791.03,2023-12-28
5834,8119,Savings,179566.5,2024-04-28
5835,4189,Retirement,444742.6,2025-02-17
5836,1133,Savings,291900.84,2024-04-30
5837,7997,Savings,342184.19,2023-01-10
5838,739,Brokerage,446111.6,2020-11-07
5839,4936,Retirement,222970.59,2025-03-02
5840,713,Savings,466325.84,2025-07-02
5841,3744,Retirement,242496.74,2024-05-11
5842,5632,Brokerage,370166.39,2023-09-18
5843,8250,Savings,9068.73,2023-11-24
5844,5073,Savings,33742.49,2022-01-16
5845,7923,Savings,11388.23,2022-05-27
5846,8115,Brokerage,131274.11,2022-12-15
5847,6937,Brokerage,334825.01,2024-11-11
5848,1735,Retirement,44360.79,2024-10-19
5849,4884,Brokerage,371996.23,2022-09-17
5850,9625,Savings,59388.85,2024-08-21
5851,1439,Retirement,442047.45,2021-02-10
5852,5736,Retirement,158424.9,2023-09-03
5853,2908,Retirement,169382.02,2023-06-18
5854,2936,Savings,248933.16,2025-06-29
5855,3297,Brokerage,378941.76,2023-04-16
5856,6548,Retirement,342069.28,2020-11-02
5857,8227,Retirement,459815.2,2023-09-19
5858,5818,Savings,21375.84,2022-07-09
5859,6411,Savings,467446.15,2025-02-11
5860,1151,Retirement,176079.8,2021-10-02
5861,7670,Brokerage,344747.17,2022-11-13
5862,5977,Retirement,337058.22,2023-05-07
5863,1327,Retirement,204364.41,2023-10-06
5864,9540,Retirement,490078.6,2020-09-07
5865,9268,Brokerage,207391.79,2020-12-02
5866,3916,Retirement,121696.51,2023-03-04
5867,232,Retirement,282180.5,2024-04-18
5868,6071,Retirement,55306.37,2020-08-02
5869,6772,Brokerage,431127.41,2023-09-16
5870,1176,Brokerage,99560.36,2024-12-20
5871,5476,Retirement,491998.57,2025-02-06
5872,3070,Brokerage,126703.55,2023-07-15
5873,6086,Brokerage,252933.71,2021-05-18
5874,6115,Retirement,301530.7,2025-03-04
5875,1104,Savings,59972.92,2024-02-08
5876,2381,Savings,353056.47,2024-07-29
5877,9299,Retirement,422060.69,2021-09-28
5878,5111,Savings,418950.83,2023-08-09
5879,6355,Savings,240472.46,2025-06-12
5880,4984,Savings,238276.12,2024-11-03
5881,8315,Savings,301291.04,2021-08-25
5882,6691,Savings,95089.45,2025-05-14
5883,9366,Retirement,464505.68,2022-03-07
5884,958,Retirement,76828.35,2023-08-06
5885,835,Retirement,352853.81,2023-09-21
5886,6369,Savings,436902.0,2024-10-08
5887,3002,Brokerage,379768.48,2022-03-06
5888,9231,Savings,34683.48,2021-09-29
5889,4104,Brokerage,113705.62,2024-06-15
5890,1975,Brokerage,238751.81,2024-10-05
5891,6642,Savings,457940.74,2025-03-24
5892,164,Brokerage,241368.05,2024-09-29
5893,3340,Brokerage,375338.63,2023-04-30
5894,1483,Savings,411875.14,2024-08-03
5895,6968,Brokerage,230678.92,2022-05-15
5896,279,Savings,178224.48,2024-07-01
5897,5668,Brokerage,405213.48,2024-01-11
5898,73,Retirement,392998.99,2023-06-14
5899,2848,Brokerage,1095.78,2022-04-12
5900,3090,Retirement,205675.26,2021-10-24
5901,3377,Savings,367138.26,2021-05-20
5902,8034,Retirement,183725.29,2023-02-05
5903,4741,Brokerage,382007.32,2025-03-17
5904,8534,Retirement,399195.78,2022-10-19
5905,31,Retirement,439335.63,2021-03-15
5906,579,Brokerage,426848.22,2024-08-21
5907,2611,Retirement,97635.91,2021-08-25
5908,3572,Brokerage,150811.68,2023-08-27
5909,8582,Brokerage,353271.4,2023-06-19
5910,4991,Savings,493413.96,2022-03-18
5911,3392,Savings,395870.56,2023-10-27
5912,2087,Savings,360936.89,2020-10-04
5913,5596,Retirement,35836.11,2021-04-27
5914,9123,Savings,343703.45,2024-03-23
5915,2479,Brokerage,482497.59,2021-11-05
5916,8849,Brokerage,341799.83,2021-02-14
5917,7034,Savings,350302.16,2024-04-10
5918,9547,Retirement,250315.77,2024-12-25
5919,6768,Brokerage,328964.75,2020-08-16
5920,9211,Retirement,95934.72,2024-12-26
5921,1050,Savings,47002.24,2021-04-10
5922,2681,Savings,379864.83,2022-10-08
5923,7646,Retirement,396560.23,2023-02-23
5924,492,Brokerage,316961.67,2023-07-18
5925,6946,Retirement,193588.2,2022-12-14
5926,6428,Savings,358621.22,2023-09-21
5927,4977,Retirement,83469.36,2020-08-27
5928,1207,Savings,119362.96,2023-05-10
5929,6786,Retirement,288663.81,2025-03-14
5930,4586,Retirement,136.32,2023-11-04
5931,3295,Savings,243124.48,2025-07-21
5932,807,Savings,82381.45,2023-10-23
5933,9851,Retirement,493884.03,2023-02-04
5934,506,Brokerage,242736.77,2022-08-29
5935,3584,Retirement,314635.62,2021-01-11
5936,3243,Savings,369844.37,2022-03-09
5937,3292,Brokerage,353799.38,2022-05-26
5938,5619,Brokerage,421939.17,2023-12-05
5939,7344,Savings,161661.28,2025-03-28
5940,7400,Brokerage,288933.97,2025-01-27
5941,5609,Brokerage,405712.24,2020-11-09
5942,4089,Brokerage,181422.57,2022-02-06
5943,8214,Retirement,275501.7,2023-09-02
5944,7473,Brokerage,58529.84,2023-03-16
5945,6522,Retirement,71640.18,2025-05-23
5946,4786,Savings,299834.39,2024-06-29
5947,8201,Retirement,75786.66,2023-03-19
5948,9821,Savings,115169.22,2023-07-21
5949,8238,Brokerage,454208.08,2024-03-14
5950,1210,Retirement,56005.99,2024-06-04
5951,9620,Retirement,218067.21,2022-06-03
5952,6778,Retirement,285043.82,2021-01-14
5953,4032,Retirement,361570.63,2021-02-13
5954,6689,Retirement,217434.05,2025-04-28
5955,5676,Brokerage,251612.69,2025-03-24
5956,2729,Brokerage,350084.84,2023-11-20
5957,6337,Brokerage,419038.97,2022-03-07
5958,5371,Savings,130791.26,2023-03-13
5959,9234,Savings,406375.48,2021-07-18
5960,2147,Savings,148985.23,2024-09-25
5961,4318,Savings,388241.51,2022-02-04
5962,3109,Savings,425490.88,2023-06-24
5963,4195,Savings,428479.09,2024-09-01
5964,7505,Retirement,415996.16,2021-01-16
5965,6706,Retirement,33796.23,2021-04-22
5966,3895,Savings,265708.15,2022-06-07
5967,7159,Retirement,310793.64,2021-12-02
5968,270,Savings,478090.98,2023-05-17
5969,557,Savings,446870.39,2022-06-09
5970,1482,Savings,180589.54,2021-12-17
5971,5680,Savings,197140.92,2021-06-21
5972,7268,Savings,89691.59,2024-12-24
5973,3413,Savings,346967.82,2023-07-29
5974,5974,Savings,377090.55,2024-06-13
5975,6286,Brokerage,461459.64,2023-02-08
5976,9490,Retirement,38914.96,2022-03-12
5977,7532,Brokerage,204609.53,2022-08-08
5978,1738,Savings,386375.61,2024-02-22
5979,3765,Retirement,12340.52,2022-10-28
5980,8701,Retirement,265128.54,2022-12-07
5981,7182,Brokerage,-4637.88,2023-03-13
5982,2292,Brokerage,450702.55,2021-05-12
5983,3662,Savings,354537.89,2020-09-09
5984,9021,Savings,45599.93,2023-04-05
5985,1093,Brokerage,760.31,2024-12-17
5986,9468,Savings,210596.32,2023-06-28
5987,7811,Retirement,489143.31,2023-05-27
5988,7257,Brokerage,471850.34,2021-07-14
5989,3267,Savings,219118.13,2022-12-04
5990,4838,Retirement,249159.98,2024-09-29
5991,6150,Retirement,207366.36,2022-02-04
5992,16,Retirement,318502.53,2022-04-29
5993,9492,Savings,346742.32,2023-04-20
5994,5694,Retirement,327973.06,2023-03-05
5995,5341,Retirement,401792.07,2025-02-22
5996,3176,Savings,201059.39,2025-07-24
5997,7837,Brokerage,155411.61,2022-06-26
5998,6408,Retirement,96619.54,2022-08-20
5999,3998,Brokerage,193197.39,2024-10-31
6000,9782,Brokerage,293123.51,2024-06-20
6001,5599,Retirement,493805.37,2021-05-31
6002,9008,Savings,264003.4,2023-05-06
6003,3950,Savings,328846.1,2024-07-05
6004,5797,Savings,483893.73,2023-09-10
6005,7025,Savings,57878.53,2023-11-03
6006,2636,Retirement,102234.32,2021-12-12
6007,1549,Brokerage,483644.19,2022-06-27
6008,2886,Retirement,418755.71,2021-04-03
6009,6875,Brokerage,154699.48,2024-04-04
6010,8116,Savings,446766.02,2023-12-24
6011,536,Savings,160528.51,2021-05-13
6012,848,Retirement,2135.29,2023-11-19
6013,1485,Retirement,189983.22,2023-12-31
6014,5169,Savings,392668.17,2021-05-06
6015,213,Brokerage,7915.57,2021-07-12
6016,9502,Savings,23075.77,2022-01-21
6017,573,Retirement,100865.62,2020-08-03
6018,8298,Retirement,125104.75,2024-05-06
6019,7226,Savings,112055.23,2020-08-10
6020,5064,Savings,245554.16,2023-04-30
6021,3998,Retirement,375384.93,2022-02-26
6022,3801,Savings,316294.8,2023-01-20
6023,532,Savings,300213.18,2020-10-02
6024,1715,Brokerage,49192.83,2025-02-05
6025,8703,Retirement,472889.29,2024-03-16
6026,6193,Retirement,29180.2,2025-01-06
6027,3589,Brokerage,50151.31,2021-11-16
6028,218,Retirement,143365.49,2020-09-30
6029,8873,Savings,122825.15,2022-08-14
6030,2870,Retirement,313280.65,2023-12-11
6031,1697,Brokerage,483069.9,2020-08-25
6032,9551,Savings,16134.05,2022-06-25
6033,5790,Savings,146616.96,2022-02-02
6034,236,Savings,143372.46,2020-09-03
6035,9461,Retirement,26841.95,2021-09-30
6036,2973,Retirement,280182.1,2023-12-23
6037,9661,Brokerage,362992.45,2023-08-02
6038,3740,Brokerage,119685.78,2025-07-17
6039,8885,Savings,221067.41,2020-09-15
6040,6861,Retirement,191540.39,2021-09-26
6041,7049,Brokerage,496840.96,2023-03-16
6042,6345,Brokerage,419979.4,2022-05-16
6043,8579,Savings,468648.73,2024-01-17
6044,1164,Brokerage,389455.33,2023-11-26
6045,5075,Brokerage,322071.18,2023-06-11
6046,9244,Savings,408143.62,2023-09-12
6047,7707,Savings,105023.08,2021-07-05
6048,7556,Retirement,141549.28,2022-03-16
6049,3186,Brokerage,261663.95,2021-03-11
6050,8365,Brokerage,200770.85,2023-01-02
6051,2640,Savings,376894.84,2023-06-12
6052,3351,Savings,309859.71,2021-03-10
6053,7336,Savings,-695.65,2023-08-20
6054,6306,Retirement,117389.7,2022-06-12
6055,2734,Brokerage,233321.49,2024-05-25
6056,5706,Retirement,277416.43,2024-02-28
6057,9027,Retirement,54195.97,2022-03-22
6058,3658,Brokerage,34227.91,2022-04-29
6059,7699,Savings,204555.49,2024-03-22
6060,5589,Retirement,413750.21,2024-01-05
6061,6652,Retirement,244112.94,2020-11-28
6062,9715,Brokerage,493706.84,2022-11-30
6063,9154,Savings,301421.45,2022-02-08
6064,547,Brokerage,24833.13,2025-06-04
6065,2558,Savings,484912.31,2023-04-23
6066,7274,Retirement,400932.69,2021-07-05
6067,4421,Brokerage,175548.46,2023-02-22
6068,3043,Brokerage,338185.65,2023-06-29
6069,212,Brokerage,205911.08,2023-07-29
6070,6195,Retirement,241845.67,2022-06-12
6071,7900,Brokerage,295289.91,2025-03-18
6072,2782,Retirement,378609.51,2023-12-31
6073,7736,Savings,464051.82,2024-12-16
6074,6194,Retirement,167509.85,2023-12-04
6075,7625,Brokerage,90618.15,2025-04-03
6076,6634,Retirement,285974.74,2025-05-20
6077,6787,Retirement,473752.85,2023-07-22
6078,5956,Brokerage,345663.93,2022-10-25
6079,5066,Retirement,110584.12,2020-12-16
6080,5840,Brokerage,174499.26,2024-06-12
6081,4923,Retirement,337351.02,2020-11-19
6082,8491,Savings,68839.37,2025-06-17
6083,5295,Brokerage,358751.85,2022-09-12
6084,9889,Savings,483406.33,2023-07-09
6085,1844,Savings,179476.66,2023-10-30
6086,1708,Brokerage,408561.97,2024-10-30
6087,5156,Savings,213554.21,2023-08-25
6088,4091,Brokerage,269440.28,2021-09-29
6089,5642,Brokerage,156482.32,2025-01-13
6090,7010,Retirement,366694.43,2025-05-11
6091,8101,Brokerage,322749.75,2022-10-16
6092,988,Savings,203922.46,2023-01-17
6093,8718,Brokerage,485130.33,2023-10-27
6094,8923,Brokerage,249522.45,2024-10-25
6095,3433,Brokerage,429037.92,2023-06-13
6096,3660,Retirement,214128.55,2021-12-20
6097,992,Brokerage,378498.09,2020-09-01
6098,5244,Savings,476300.83,2020-12-01
6099,846,Brokerage,460478.64,2025-07-09
6100,4903,Savings,371500.54,2022-03-06
6101,5638,Retirement,97389.01,2025-07-19
6102,3950,Brokerage,387599.97,2022-11-08
6103,9472,Brokerage,118325.97,2025-01-20
6104,5892,Brokerage,135842.71,2020-10-24
6105,5260,Retirement,22066.25,2023-09-21
6106,1264,Retirement,431105.59,2023-02-15
6107,5526,Savings,232606.97,2021-05-22
6108,8692,Savings,62405.77,2023-02-03
6109,3152,Savings,269677.56,2024-10-12
6110,3319,Brokerage,480564.71,2020-12-07
6111,2382,Retirement,39779.98,2022-08-03
6112,1804,Savings,260294.04,2020-08-17
6113,6385,Brokerage,356204.55,2024-07-30
6114,8377,Savings,185805.97,2025-02-06
6115,7581,Savings,121723.33,2021-09-14
6116,6848,Savings,401743.54,2024-04-24
6117,3533,Savings,232043.43,2023-04-13
6118,3427,Savings,276037.16,2022-11-12
6119,4573,Retirement,277934.52,2025-07-23
6120,7273,Savings,88637.52,2024-01-08
6121,8628,Brokerage,283252.8,2020-12-29
6122,3101,Brokerage,397245.37,2024-01-31
6123,2540,Brokerage,360571.53,2025-03-24
6124,4597,Brokerage,384806.07,2023-12-31
6125,2879,Savings,107574.71,2025-03-26
6126,8363,Savings,-4506.93,2021-04-28
6127,6419,Brokerage,171001.37,2021-11-26
6128,9499,Retirement,433108.42,2020-11-04
6129,1554,Savings,177068.04,2022-12-24
6130,5599,Retirement,135493.4,2023-03-13
6131,8834,Savings,77914.23,2024-07-31
6132,8828,Savings,443347.58,2023-01-08
6133,3917,Brokerage,126945.83,2021-08-08
6134,59,Brokerage,444722.83,2023-10-17
6135,5688,Retirement,108452.29,2023-09-06
6136,3327,Brokerage,250068.59,2021-04-09
6137,7064,Retirement,91345.93,2021-01-15
6138,4961,Savings,-418.85,2022-04-18
6139,7320,Savings,405728.72,2024-01-09
6140,8957,Retirement,176946.2,2025-02-02
6141,1643,Retirement,413300.77,2024-12-03
6142,8254,Savings,355464.95,2021-11-28
6143,2282,Brokerage,93322.97,2023-01-26
6144,6008,Brokerage,259877.07,2023-11-19
6145,2829,Savings,200930.42,2023-08-11
6146,8786,Retirement,189897.0,2025-01-19
6147,3446,Retirement,216318.24,2024-07-31
6148,829,Savings,338442.09,2024-02-12
6149,8819,Brokerage,101504.75,2022-01-20
6150,9448,Brokerage,424774.34,2022-03-15
6151,8920,Retirement,84432.14,2024-06-16
6152,9798,Savings,318134.58,2021-08-23
6153,6473,Retirement,466118.84,2022-05-18
6154,3498,Retirement,100715.28,2024-11-19
6155,6499,Brokerage,118263.93,2023-02-10
6156,9079,Retirement,190659.68,2023-08-19
6157,1690,Retirement,74637.18,2022-10-25
6158,6458,Brokerage,254645.51,2023-10-05
6159,234,Brokerage,472064.46,2024-03-23
6160,6640,Retirement,302375.87,2023-02-28
6161,8448,Retirement,390359.19,2024-12-18
6162,8186,Retirement,283336.41,2021-01-29
6163,1480,Retirement,402542.28,2023-08-20
6164,3925,Retirement,425882.91,2025-06-07
6165,3647,Savings,12457.56,2024-11-08
6166,1557,Brokerage,355231.45,2021-04-15
6167,1605,Retirement,203084.56,2022-02-25
6168,6150,Retirement,85356.47,2021-07-09
6169,2355,Savings,133431.38,2022-08-08
6170,5213,Retirement,31547.12,2021-01-05
6171,44,Savings,316008.79,2023-11-30
6172,7434,Savings,456462.99,2025-05-12
6173,6200,Brokerage,77234.87,2025-01-06
6174,9420,Retirement,33356.04,2023-05-11
6175,1706,Savings,-4074.42,2023-04-19
6176,5116,Savings,210629.7,2024-03-22
6177,597,Retirement,364212.74,2024-06-30
6178,6793,Savings,17098.54,2021-12-17
6179,986,Brokerage,432484.06,2024-04-06
6180,101,Retirement,206513.7,2021-11-27
6181,289,Savings,47471.45,2024-12-01
6182,4291,Savings,328361.84,2023-07-06
6183,3265,Savings,413802.21,2024-11-02
6184,1736,Savings,186766.11,2021-08-17
6185,2198,Retirement,135115.42,2023-06-30
6186,392,Retirement,191375.06,2022-05-14
6187,8055,Savings,269895.48,2025-05-19
6188,5234,Retirement,436188.39,2020-12-19
6189,3619,Brokerage,454134.7,2020-09-13
6190,7055,Retirement,23269.06,2021-10-28
6191,2912,Savings,133271.82,2023-01-09
6192,3465,Savings,283978.92,2022-11-19
6193,5678,Retirement,369980.57,2022-10-01
6194,230,Retirement,33513.61,2024-03-20
6195,1109,Savings,462127.38,2022-02-09
6196,7604,Brokerage,306355.19,2022-04-28
6197,6142,Brokerage,80310.01,2025-04-03
6198,419,Retirement,317540.46,2025-01-29
6199,499,Retirement,214029.16,2022-03-13
6200,1545,Retirement,268148.58,2024-04-30
6201,3834,Brokerage,326814.37,2022-04-20
6202,2000,Retirement,380799.47,2024-12-28
6203,4174,Retirement,285330.06,2022-12-30
6204,5191,Retirement,124011.18,2020-08-26
6205,1082,Brokerage,279267.92,2023-12-12
6206,9051,Savings,78746.37,2023-03-16
6207,9487,Brokerage,74090.14,2020-10-04
6208,2948,Savings,478894.67,2023-09-26
6209,8993,Brokerage,175051.65,2020-12-17
6210,2966,Brokerage,252050.59,2021-06-08
6211,5804,Brokerage,50884.64,2022-06-10
6212,7217,Retirement,271509.34,2023-12-03
6213,1970,Brokerage,205613.01,2023-10-09
6214,7047,Brokerage,163753.03,2025-07-27
6215,746,Retirement,378417.99,2021-03-19
6216,7819,Savings,110126.39,2021-11-24
6217,2227,Retirement,373667.01,2025-02-18
6218,9833,Brokerage,112000.33,2025-06-04
6219,9844,Retirement,115497.94,2023-11-10
6220,4048,Savings,373952.78,2021-04-04
6221,5987,Brokerage,369643.89,2021-10-25
6222,2759,Retirement,121554.25,2022-03-23
6223,6512,Brokerage,393105.21,2023-01-29
6224,3928,Savings,111328.67,2022-09-19
6225,4616,Retirement,18872.82,2021-12-14
6226,3801,Retirement,319391.05,2023-02-10
6227,5813,Retirement,101295.79,2020-08-02
6228,9569,Savings,129338.67,2021-10-08
6229,9211,Retirement,367375.55,2020-11-10
6230,314,Brokerage,108506.09,2025-05-05
6231,431,Savings,202497.88,2024-09-09
6232,4173,Brokerage,140178.52,2021-08-23
6233,6742,Savings,119124.96,2020-12-21
6234,2098,Savings,322669.01,2020-08-08
6235,8444,Retirement,405129.82,2024-12-17
6236,5451,Brokerage,375744.18,2023-10-14
6237,4463,Savings,253134.57,2020-12-19
6238,8120,Savings,48432.86,2021-01-06
6239,9578,Brokerage,417315.21,2024-10-01
6240,1932,Savings,58254.95,2023-07-04
6241,3464,Retirement,241554.44,2021-03-26
6242,1717,Brokerage,305215.95,2021-07-12
6243,7919,Retirement,140914.85,2022-12-09
6244,7710,Savings,343890.6,2025-03-15
6245,9307,Brokerage,344366.58,2021-11-07
6246,7728,Brokerage,239634.68,2020-12-16
6247,4120,Savings,-7.69,2024-12-09
6248,3284,Savings,124381.05,2021-04-05
6249,6464,Savings,338198.59,2022-06-06
6250,8260,Savings,134905.76,2021-01-03
6251,8683,Retirement,161424.72,2020-10-31
6252,7976,Brokerage,236825.73,2021-06-30
6253,4557,Savings,186072.09,2023-11-03
6254,6178,Brokerage,218454.08,2024-03-04
6255,3591,Retirement,186115.01,2020-08-17
6256,952,Retirement,424856.67,2024-07-09
6257,7700,Retirement,47286.14,2021-07-09
6258,110,Savings,48340.02,2024-10-18
6259,26,Brokerage,215359.99,2021-03-07
6260,9736,Brokerage,248040.69,2023-09-22
6261,2521,Retirement,419297.96,2025-01-24
6262,2176,Savings,337582.27,2020-10-26
6263,9595,Savings,137429.82,2023-04-14
6264,5016,Brokerage,288336.37,2021-07-01
6265,5981,Brokerage,198087.67,2020-12-23
6266,2241,Retirement,301888.71,2021-11-23
6267,5384,Retirement,487008.11,2021-06-24
6268,6119,Brokerage,343420.15,2023-11-07
6269,7055,Retirement,278122.55,2023-04-23
6270,9158,Brokerage,104599.36,2024-05-31
6271,1617,Retirement,94130.78,2024-08-03
6272,7699,Savings,30096.25,2025-02-28
6273,5163,Brokerage,127120.54,2023-04-11
6274,9069,Brokerage,120489.22,2021-12-19
6275,4000,Retirement,189664.21,2020-12-30
6276,4385,Brokerage,302956.15,2024-02-25
6277,8441,Brokerage,376712.24,2022-11-22
6278,3608,Brokerage,100642.39,2022-10-27
