CommunicationID,ClientID,DateSent,Channel,CampaignName
9012,7029,2024-05-08,Phone,Quarterly Newsletter
9013,4536,2023-09-23,Phone,Reactivation Campaign
9014,4176,2024-02-23,Mail,Promotional Offer
9015,1704,2023-07-31,Mail,Reactivation Campaign
9016,310,2024-08-21,Email,Promotional Offer
9017,5313,2024-09-02,Email,Promotional Offer
9018,3929,2023-11-12,Mail,Quarterly Newsletter
9019,7174,2025-03-13,Phone,Quarterly Newsletter
9020,8578,2023-08-19,Email,Reactivation Campaign
9021,9565,2025-03-18,Phone,Welcome Campaign
9022,3188,2024-04-04,Phone,Welcome Campaign
9023,8761,2025-05-02,Mail,Reactivation Campaign
9024,7510,2024-05-15,Email,Welcome Campaign
9025,2591,2025-04-03,Mail,Welcome Campaign
9026,4214,2025-01-15,Mail,Reactivation Campaign
9027,6606,2025-07-28,Phone,Quarterly Newsletter
9028,3843,2023-11-04,Email,Welcome Campaign
9029,2808,2024-05-22,Mail,Reactivation Campaign
9030,7582,2024-04-14,Phone,Quarterly Newsletter
9031,9785,2025-06-01,Email,Quarterly Newsletter
9032,2787,2025-05-29,Phone,Quarterly Newsletter
9033,99,2024-01-03,Mail,Reactivation Campaign
9034,6801,2024-03-14,Phone,Welcome Campaign
9035,6422,2024-04-15,Email,Reactivation Campaign
9036,2908,2025-04-05,Mail,Reactivation Campaign
9037,6117,2025-07-12,Email,Welcome Campaign
9038,5684,2025-01-06,Email,Quarterly Newsletter
9039,1974,2025-04-30,Phone,Quarterly Newsletter
9040,7430,2023-07-29,Phone,Reactivation Campaign
9041,7521,2024-10-28,Phone,Promotional Offer
9042,6984,2024-04-06,Email,Welcome Campaign
9043,917,2023-08-23,Phone,Promotional Offer
9044,5721,2024-02-03,Phone,Quarterly Newsletter
9045,178,2024-02-23,Phone,Quarterly Newsletter
9046,2060,2024-01-05,Mail,Welcome Campaign
9047,95,2025-06-01,Email,Reactivation Campaign
9048,581,2025-06-24,Email,Quarterly Newsletter
9049,8355,2025-06-02,Phone,Quarterly Newsletter
9050,2852,2023-09-06,Mail,Reactivation Campaign
9051,4015,2025-04-02,Mail,Reactivation Campaign
9052,9988,2024-02-12,Mail,Promotional Offer
9053,9064,2025-05-12,Email,Quarterly Newsletter
9054,2849,2025-05-18,Email,Quarterly Newsletter
9055,4639,2025-04-17,Mail,Welcome Campaign
9056,8789,2025-04-05,Phone,Welcome Campaign
9057,5355,2023-09-10,Mail,Reactivation Campaign
9058,2437,2024-08-15,Phone,Promotional Offer
9059,8747,2024-11-12,Phone,Welcome Campaign
9060,8039,2025-07-08,Mail,Promotional Offer
9061,1531,2024-06-14,Phone,Quarterly Newsletter
9062,5465,2025-06-02,Email,Welcome Campaign
9063,7546,2025-02-09,Email,Welcome Campaign
9064,3124,2024-10-26,Mail,Reactivation Campaign
9065,4789,2023-12-12,Mail,Welcome Campaign
9066,6305,2023-11-28,Phone,Promotional Offer
9067,5749,2024-06-05,Email,Welcome Campaign
9068,6032,2023-11-21,Email,Quarterly Newsletter
9069,4044,2024-03-13,Mail,Reactivation Campaign
9070,9787,2025-01-26,Email,Welcome Campaign
9071,970,2023-11-02,Email,Welcome Campaign
9072,2846,2024-12-28,Mail,Promotional Offer
9073,8994,2025-07-01,Phone,Reactivation Campaign
9074,8759,2025-01-15,Phone,Welcome Campaign
9075,5031,2024-03-19,Mail,Quarterly Newsletter
9076,8316,2023-11-13,Email,Welcome Campaign
9077,7503,2023-08-20,Mail,Reactivation Campaign
9078,1202,2023-10-27,Email,Promotional Offer
9079,3571,2023-11-10,Mail,Promotional Offer
9080,816,2025-05-24,Phone,Quarterly Newsletter
9081,3906,2024-08-06,Email,Welcome Campaign
9082,7608,2024-09-12,Phone,Welcome Campaign
9083,699,2023-09-10,Email,Quarterly Newsletter
9084,1342,2025-04-18,Email,Promotional Offer
9085,4357,2023-08-21,Phone,Quarterly Newsletter
9086,9885,2025-04-07,Mail,Welcome Campaign
9087,9294,2025-05-04,Mail,Welcome Campaign
9088,3279,2024-02-14,Email,Promotional Offer
9089,5337,2024-08-11,Mail,Reactivation Campaign
9090,5299,2024-09-29,Mail,Reactivation Campaign
9091,8570,2023-12-01,Email,Welcome Campaign
9092,3880,2025-02-04,Phone,Quarterly Newsletter
9093,1784,2025-01-19,Mail,Reactivation Campaign
9094,4572,2025-05-09,Email,Promotional Offer
9095,160,2025-03-16,Email,Promotional Offer
9096,7990,2024-01-18,Email,Quarterly Newsletter
9097,5477,2024-11-08,Email,Reactivation Campaign
9098,8301,2024-12-27,Email,Welcome Campaign
9099,3045,2024-09-14,Phone,Promotional Offer
9100,679,2025-03-27,Mail,Quarterly Newsletter
9101,6850,2025-02-15,Email,Reactivation Campaign
9102,4772,2025-03-04,Email,Reactivation Campaign
9103,6197,2025-04-02,Phone,Promotional Offer
9104,673,2024-02-16,Email,Welcome Campaign
9105,8805,2024-09-18,Mail,Promotional Offer
9106,9962,2023-12-18,Email,Reactivation Campaign
9107,4071,2024-01-10,Mail,Reactivation Campaign
9108,5460,2024-01-26,Mail,Welcome Campaign
9109,2075,2025-01-12,Email,Promotional Offer
9110,7239,2024-02-17,Mail,Promotional Offer
9111,9784,2024-12-29,Mail,Welcome Campaign
9112,4012,2025-06-05,Phone,Quarterly Newsletter
9113,1048,2024-06-04,Phone,Reactivation Campaign
9114,297,2025-05-11,Email,Promotional Offer
9115,7645,2025-05-02,Phone,Reactivation Campaign
9116,1919,2024-08-22,Email,Welcome Campaign
9117,7478,2024-02-03,Email,Reactivation Campaign
9118,8590,2025-03-18,Phone,Quarterly Newsletter
9119,9035,2024-04-28,Email,Reactivation Campaign
9120,8219,2023-08-09,Mail,Promotional Offer
9121,8985,2024-10-06,Mail,Welcome Campaign
9122,4670,2024-05-04,Phone,Welcome Campaign
9123,7621,2023-09-27,Email,Quarterly Newsletter
9124,6702,2024-02-04,Mail,Welcome Campaign
9125,6208,2025-07-28,Phone,Promotional Offer
9126,4035,2023-08-17,Mail,Reactivation Campaign
9127,6361,2023-08-22,Phone,Promotional Offer
9128,6950,2023-08-04,Phone,Promotional Offer
9129,8749,2023-10-10,Phone,Reactivation Campaign
9130,1231,2025-03-27,Email,Welcome Campaign
9131,2116,2023-10-17,Mail,Quarterly Newsletter
9132,6351,2024-03-06,Email,Welcome Campaign
9133,8742,2025-02-04,Email,Welcome Campaign
9134,8855,2025-03-03,Phone,Promotional Offer
9135,8892,2023-12-07,Phone,Welcome Campaign
9136,921,2023-10-17,Mail,Quarterly Newsletter
9137,312,2024-09-26,Mail,Reactivation Campaign
9138,8252,2024-12-03,Phone,Quarterly Newsletter
9139,5129,2024-02-16,Mail,Promotional Offer
9140,94,2024-10-24,Mail,Welcome Campaign
9141,4687,2024-08-27,Mail,Promotional Offer
9142,9762,2024-01-09,Phone,Promotional Offer
9143,1415,2024-02-08,Mail,Quarterly Newsletter
9144,9815,2024-08-29,Mail,Welcome Campaign
9145,9586,2024-08-13,Phone,Quarterly Newsletter
9146,6512,2023-09-17,Mail,Promotional Offer
9147,3586,2025-05-19,Mail,Welcome Campaign
9148,1490,2024-04-13,Mail,Reactivation Campaign
9149,9518,2024-07-31,Phone,Promotional Offer
9150,7179,2024-01-10,Phone,Welcome Campaign
9151,7051,2024-11-04,Mail,Welcome Campaign
9152,5373,2024-12-04,Mail,Quarterly Newsletter
9153,2896,2024-08-02,Phone,Welcome Campaign
9154,650,2025-03-04,Phone,Welcome Campaign
9155,5740,2024-03-30,Mail,Promotional Offer
9156,2470,2024-07-03,Email,Reactivation Campaign
9157,7184,2024-07-02,Email,Welcome Campaign
9158,7828,2025-03-11,Mail,Promotional Offer
9159,587,2025-06-06,Email,Quarterly Newsletter
9160,4919,2024-12-12,Phone,Promotional Offer
9161,7240,2025-01-01,Phone,Reactivation Campaign
9162,1798,2024-04-03,Email,Reactivation Campaign
9163,1256,2023-12-05,Mail,Reactivation Campaign
9164,1299,2025-06-12,Mail,Reactivation Campaign
9165,1868,2025-05-20,Email,Welcome Campaign
9166,6267,2025-03-25,Mail,Welcome Campaign
9167,2320,2024-04-04,Email,Promotional Offer
9168,5122,2024-10-02,Email,Promotional Offer
9169,6656,2024-08-08,Email,Quarterly Newsletter
9170,7207,2023-08-12,Email,Promotional Offer
9171,9426,2025-01-14,Phone,Quarterly Newsletter
9172,4415,2025-05-15,Mail,Promotional Offer
9173,5261,2024-05-03,Mail,Reactivation Campaign
9174,1012,2024-12-19,Mail,Quarterly Newsletter
9175,2819,2023-08-10,Mail,Quarterly Newsletter
9176,9790,2023-11-16,Phone,Welcome Campaign
9177,8055,2025-06-01,Phone,Reactivation Campaign
9178,1314,2024-03-07,Phone,Reactivation Campaign
9179,453,2024-01-16,Mail,Quarterly Newsletter
9180,2584,2024-10-14,Mail,Quarterly Newsletter
9181,3575,2024-05-25,Email,Promotional Offer
9182,1564,2024-07-02,Phone,Quarterly Newsletter
9183,4332,2025-03-20,Phone,Quarterly Newsletter
9184,529,2025-05-10,Mail,Reactivation Campaign
9185,7613,2023-08-07,Phone,Reactivation Campaign
9186,5683,2025-06-11,Email,Welcome Campaign
9187,9791,2024-02-09,Mail,Quarterly Newsletter
9188,2959,2025-05-11,Phone,Welcome Campaign
9189,8582,2024-11-29,Mail,Welcome Campaign
9190,7866,2025-05-07,Phone,Promotional Offer
9191,1890,2025-02-15,Phone,Promotional Offer
9192,7784,2024-08-27,Mail,Quarterly Newsletter
9193,1192,2025-03-14,Phone,Welcome Campaign
9194,3250,2024-02-25,Mail,Reactivation Campaign
9195,2382,2024-04-02,Email,Welcome Campaign
9196,5638,2024-07-29,Mail,Quarterly Newsletter
9197,3105,2024-01-07,Email,Reactivation Campaign
9198,81,2024-11-11,Mail,Reactivation Campaign
9199,229,2024-04-25,Email,Quarterly Newsletter
9200,2156,2025-03-12,Email,Reactivation Campaign
9201,5925,2025-06-16,Phone,Promotional Offer
9202,1116,2024-01-02,Phone,Quarterly Newsletter
9203,331,2023-12-03,Email,Promotional Offer
9204,7078,2024-10-16,Email,Quarterly Newsletter
9205,4220,2025-07-08,Phone,Promotional Offer
9206,8261,2024-05-18,Phone,Reactivation Campaign
9207,5742,2025-04-28,Phone,Reactivation Campaign
9208,6893,2023-10-30,Mail,Welcome Campaign
9209,9905,2024-04-20,Phone,Reactivation Campaign
9210,3908,2023-09-12,Mail,Promotional Offer
9211,3279,2024-05-26,Mail,Reactivation Campaign
9212,3524,2023-10-15,Phone,Welcome Campaign
9213,1919,2025-01-24,Email,Quarterly Newsletter
9214,1265,2023-11-16,Mail,Reactivation Campaign
9215,7760,2024-02-06,Email,Reactivation Campaign
9216,2822,2023-10-29,Phone,Promotional Offer
9217,7899,2024-04-05,Phone,Quarterly Newsletter
9218,6891,2025-03-09,Phone,Reactivation Campaign
9219,144,2023-09-30,Email,Quarterly Newsletter
9220,4231,2024-03-21,Email,Promotional Offer
9221,9922,2024-08-29,Mail,Welcome Campaign
9222,3079,2023-11-13,Mail,Reactivation Campaign
9223,7450,2024-06-29,Mail,Welcome Campaign
9224,1073,2025-06-24,Phone,Reactivation Campaign
9225,9630,2024-01-18,Email,Promotional Offer
9226,3157,2025-06-08,Mail,Reactivation Campaign
9227,8023,2023-08-09,Phone,Reactivation Campaign
9228,5638,2025-04-07,Phone,Promotional Offer
9229,2493,2024-09-23,Email,Reactivation Campaign
9230,5006,2024-02-10,Mail,Welcome Campaign
9231,1786,2025-04-15,Phone,Welcome Campaign
9232,8343,2024-06-28,Email,Reactivation Campaign
9233,8526,2024-08-02,Mail,Welcome Campaign
9234,5962,2023-10-01,Phone,Promotional Offer
9235,6030,2024-09-16,Mail,Quarterly Newsletter
9236,4440,2025-04-29,Mail,Reactivation Campaign
9237,8831,2024-04-04,Mail,Welcome Campaign
9238,2464,2025-01-28,Phone,Quarterly Newsletter
9239,8009,2024-04-13,Phone,Quarterly Newsletter
9240,7691,2025-01-14,Phone,Welcome Campaign
9241,3032,2024-03-25,Mail,Quarterly Newsletter
9242,3479,2023-10-05,Email,Welcome Campaign
9243,1838,2024-12-05,Phone,Reactivation Campaign
9244,4885,2025-04-29,Email,Welcome Campaign
9245,6854,2023-11-21,Phone,Quarterly Newsletter
9246,8287,2023-10-07,Phone,Reactivation Campaign
9247,5868,2023-08-31,Mail,Reactivation Campaign
9248,7083,2024-10-11,Phone,Promotional Offer
9249,7174,2024-07-02,Mail,Promotional Offer
9250,527,2024-08-20,Mail,Quarterly Newsletter
9251,1384,2023-10-02,Mail,Quarterly Newsletter
9252,3625,2024-04-23,Mail,Reactivation Campaign
9253,9621,2023-09-23,Phone,Reactivation Campaign
9254,6517,2024-02-16,Mail,Quarterly Newsletter
9255,9207,2023-11-10,Mail,Welcome Campaign
9256,6435,2025-01-31,Mail,Welcome Campaign
9257,6355,2025-01-19,Mail,Quarterly Newsletter
9258,3570,2025-04-29,Email,Welcome Campaign
9259,4748,2024-09-28,Email,Reactivation Campaign
9260,671,2023-08-13,Email,Reactivation Campaign
9261,5566,2024-01-31,Email,Quarterly Newsletter
9262,7651,2025-01-18,Email,Welcome Campaign
9263,1597,2023-11-05,Mail,Reactivation Campaign
9264,1027,2025-05-27,Mail,Quarterly Newsletter
9265,1628,2025-02-10,Mail,Promotional Offer
9266,2957,2025-03-18,Email,Reactivation Campaign
9267,4050,2024-11-12,Email,Quarterly Newsletter
9268,6326,2024-12-29,Email,Reactivation Campaign
9269,4067,2023-08-16,Mail,Promotional Offer
9270,1931,2024-03-26,Phone,Quarterly Newsletter
9271,308,2023-08-29,Email,Quarterly Newsletter
9272,7909,2025-04-28,Phone,Welcome Campaign
9273,4982,2024-01-04,Mail,Promotional Offer
9274,3776,2024-07-15,Email,Quarterly Newsletter
9275,6716,2025-04-29,Email,Welcome Campaign
9276,9203,2024-04-01,Phone,Welcome Campaign
9277,2568,2023-12-13,Mail,Reactivation Campaign
9278,2796,2023-10-18,Mail,Reactivation Campaign
9279,7983,2024-07-10,Phone,Quarterly Newsletter
9280,4477,2024-10-04,Phone,Promotional Offer
9281,2995,2025-07-11,Phone,Promotional Offer
9282,3313,2024-02-01,Mail,Reactivation Campaign
9283,6389,2023-09-30,Phone,Reactivation Campaign
9284,5140,2023-11-06,Mail,Promotional Offer
9285,6976,2025-04-10,Email,Reactivation Campaign
9286,3101,2024-09-25,Phone,Welcome Campaign
9287,5404,2024-04-24,Phone,Welcome Campaign
9288,1389,2024-12-01,Email,Promotional Offer
9289,160,2023-10-03,Phone,Reactivation Campaign
9290,4482,2024-08-25,Mail,Welcome Campaign
9291,877,2024-10-08,Phone,Reactivation Campaign
9292,3221,2023-12-14,Phone,Welcome Campaign
9293,8342,2024-09-30,Phone,Promotional Offer
9294,1494,2024-09-21,Phone,Welcome Campaign
9295,2868,2024-03-29,Phone,Welcome Campaign
9296,3474,2023-10-02,Mail,Reactivation Campaign
9297,9322,2024-12-30,Email,Welcome Campaign
9298,2482,2023-12-29,Email,Reactivation Campaign
9299,9174,2023-10-11,Mail,Promotional Offer
9300,8660,2023-12-28,Email,Reactivation Campaign
9301,8914,2025-02-10,Email,Quarterly Newsletter
9302,1142,2024-12-11,Mail,Quarterly Newsletter
9303,4554,2024-09-05,Email,Promotional Offer
9304,8653,2024-08-22,Phone,Welcome Campaign
9305,4330,2024-05-17,Phone,Welcome Campaign
9306,7552,2024-12-07,Phone,Quarterly Newsletter
9307,4014,2023-09-27,Mail,Reactivation Campaign
9308,4181,2023-08-01,Email,Promotional Offer
9309,9536,2025-04-16,Mail,Reactivation Campaign
9310,4223,2025-01-01,Email,Welcome Campaign
9311,6216,2025-07-08,Phone,Welcome Campaign
9312,7563,2023-10-29,Phone,Reactivation Campaign
9313,6584,2024-08-25,Email,Welcome Campaign
9314,3116,2024-09-08,Phone,Reactivation Campaign
9315,9929,2024-01-04,Mail,Quarterly Newsletter
9316,7206,2023-10-31,Mail,Quarterly Newsletter
9317,7060,2025-04-18,Email,Welcome Campaign
9318,7855,2024-07-04,Mail,Promotional Offer
9319,5644,2025-06-30,Mail,Quarterly Newsletter
9320,688,2024-10-05,Email,Welcome Campaign
9321,1412,2025-05-12,Phone,Quarterly Newsletter
9322,6685,2024-05-22,Email,Reactivation Campaign
9323,4674,2024-12-19,Phone,Welcome Campaign
9324,7172,2024-10-23,Phone,Welcome Campaign
9325,6139,2024-11-12,Phone,Welcome Campaign
9326,9117,2023-12-10,Email,Quarterly Newsletter
9327,8965,2025-01-03,Phone,Reactivation Campaign
9328,7712,2023-12-22,Email,Reactivation Campaign
9329,2702,2024-08-12,Mail,Promotional Offer
9330,4969,2023-12-26,Mail,Quarterly Newsletter
9331,4740,2024-09-03,Email,Welcome Campaign
9332,3630,2024-02-10,Email,Quarterly Newsletter
9333,7012,2025-02-10,Mail,Quarterly Newsletter
9334,5197,2023-11-24,Phone,Quarterly Newsletter
9335,7261,2023-09-13,Email,Quarterly Newsletter
9336,4512,2023-08-05,Mail,Quarterly Newsletter
9337,1075,2025-02-17,Mail,Reactivation Campaign
9338,7698,2025-03-16,Mail,Welcome Campaign
9339,8436,2024-01-24,Mail,Welcome Campaign
9340,6979,2024-09-26,Phone,Promotional Offer
9341,6560,2024-09-14,Mail,Promotional Offer
9342,4112,2023-08-27,Phone,Quarterly Newsletter
9343,3882,2024-07-09,Mail,Quarterly Newsletter
9344,1915,2023-10-20,Phone,Welcome Campaign
9345,8070,2024-03-20,Email,Reactivation Campaign
9346,4246,2024-03-02,Mail,Quarterly Newsletter
9347,3322,2024-12-07,Email,Welcome Campaign
9348,7339,2025-02-08,Phone,Reactivation Campaign
9349,5773,2023-10-01,Email,Promotional Offer
9350,6128,2024-09-06,Phone,Welcome Campaign
9351,3733,2025-01-24,Email,Welcome Campaign
9352,1540,2023-11-13,Phone,Promotional Offer
9353,5563,2024-09-08,Phone,Quarterly Newsletter
9354,6475,2024-04-19,Mail,Welcome Campaign
9355,658,2024-10-16,Mail,Welcome Campaign
9356,7154,2024-10-23,Mail,Promotional Offer
9357,6579,2023-09-30,Mail,Quarterly Newsletter
9358,5900,2024-03-20,Phone,Quarterly Newsletter
9359,9283,2024-11-07,Email,Quarterly Newsletter
9360,8460,2023-11-15,Email,Quarterly Newsletter
9361,4827,2024-06-30,Mail,Promotional Offer
9362,570,2025-06-07,Phone,Quarterly Newsletter
9363,2241,2025-02-17,Mail,Promotional Offer
9364,6071,2024-04-16,Mail,Reactivation Campaign
9365,3395,2025-05-08,Mail,Promotional Offer
9366,4944,2025-06-29,Phone,Quarterly Newsletter
9367,5154,2024-08-21,Mail,Reactivation Campaign
9368,6204,2023-10-16,Mail,Welcome Campaign
9369,8144,2024-02-02,Phone,Reactivation Campaign
9370,8738,2024-10-04,Mail,Reactivation Campaign
9371,7428,2025-02-01,Email,Promotional Offer
9372,3800,2024-11-27,Email,Promotional Offer
9373,1500,2025-04-03,Phone,Quarterly Newsletter
9374,2092,2024-06-18,Email,Promotional Offer
9375,285,2024-09-19,Email,Reactivation Campaign
9376,2668,2023-10-22,Mail,Quarterly Newsletter
9377,1236,2024-10-26,Email,Promotional Offer
9378,9896,2025-06-14,Email,Quarterly Newsletter
9379,7875,2023-11-06,Phone,Reactivation Campaign
9380,6498,2023-11-19,Mail,Promotional Offer
9381,418,2024-04-06,Mail,Promotional Offer
9382,1674,2023-08-04,Email,Welcome Campaign
9383,5599,2025-02-16,Phone,Reactivation Campaign
9384,9766,2024-05-30,Mail,Quarterly Newsletter
9385,6897,2024-08-20,Phone,Promotional Offer
9386,4895,2025-06-09,Phone,Reactivation Campaign
9387,8397,2024-12-23,Email,Reactivation Campaign
9388,8768,2023-11-03,Email,Quarterly Newsletter
9389,78,2024-02-18,Email,Promotional Offer
9390,5771,2024-06-20,Mail,Welcome Campaign
9391,8312,2024-02-27,Email,Welcome Campaign
9392,6706,2024-10-03,Mail,Welcome Campaign
9393,7764,2023-10-14,Email,Promotional Offer
9394,4840,2024-08-23,Mail,Reactivation Campaign
9395,4252,2024-02-25,Phone,Welcome Campaign
9396,1197,2024-05-04,Phone,Quarterly Newsletter
9397,5991,2024-10-23,Phone,Welcome Campaign
9398,7749,2025-01-16,Mail,Quarterly Newsletter
9399,3905,2025-01-14,Phone,Welcome Campaign
9400,5223,2023-08-06,Phone,Quarterly Newsletter
9401,9136,2025-03-25,Mail,Welcome Campaign
9402,7953,2025-06-17,Mail,Quarterly Newsletter
9403,7966,2025-03-27,Phone,Reactivation Campaign
9404,1138,2024-07-31,Phone,Promotional Offer
9405,8287,2023-11-14,Phone,Reactivation Campaign
9406,392,2024-01-11,Phone,Reactivation Campaign
9407,8048,2024-03-03,Mail,Promotional Offer
9408,6431,2023-12-04,Phone,Quarterly Newsletter
9409,9594,2024-05-31,Phone,Welcome Campaign
9410,6944,2023-07-30,Phone,Reactivation Campaign
9411,8038,2024-04-20,Mail,Quarterly Newsletter
9412,2334,2024-10-12,Mail,Promotional Offer
9413,1674,2023-09-06,Mail,Promotional Offer
9414,4591,2024-02-28,Email,Welcome Campaign
9415,4796,2023-11-15,Phone,Promotional Offer
9416,2013,2024-02-09,Mail,Quarterly Newsletter
9417,634,2024-05-01,Email,Promotional Offer
9418,4875,2024-02-01,Mail,Reactivation Campaign
9419,7220,2024-10-11,Email,Promotional Offer
9420,4670,2024-01-21,Phone,Reactivation Campaign
9421,5549,2024-02-23,Email,Welcome Campaign
9422,3682,2024-08-21,Email,Reactivation Campaign
9423,2127,2023-09-13,Email,Welcome Campaign
9424,6679,2024-03-01,Email,Reactivation Campaign
9425,4404,2023-08-15,Email,Welcome Campaign
9426,6228,2024-05-29,Mail,Quarterly Newsletter
9427,6513,2024-10-10,Mail,Reactivation Campaign
9428,4296,2023-10-23,Phone,Quarterly Newsletter
9429,7097,2024-10-15,Phone,Quarterly Newsletter
9430,3092,2023-08-14,Mail,Reactivation Campaign
9431,3603,2025-07-08,Mail,Quarterly Newsletter
9432,249,2025-02-16,Email,Reactivation Campaign
9433,7140,2025-06-09,Mail,Reactivation Campaign
9434,3752,2024-09-05,Phone,Welcome Campaign
9435,5273,2023-11-25,Mail,Quarterly Newsletter
9436,3716,2025-03-01,Mail,Welcome Campaign
9437,9491,2024-03-27,Mail,Welcome Campaign
9438,4209,2024-03-23,Email,Promotional Offer
9439,7299,2025-07-03,Email,Welcome Campaign
9440,3699,2024-01-23,Mail,Quarterly Newsletter
9441,9735,2025-07-13,Email,Promotional Offer
9442,5034,2024-02-05,Phone,Welcome Campaign
9443,6938,2024-03-13,Phone,Promotional Offer
9444,9592,2024-06-15,Phone,Promotional Offer
9445,4524,2024-10-16,Mail,Reactivation Campaign
9446,786,2023-09-13,Mail,Welcome Campaign
9447,3003,2025-07-18,Phone,Welcome Campaign
9448,3180,2025-07-13,Phone,Quarterly Newsletter
9449,5186,2024-02-16,Email,Quarterly Newsletter
9450,6198,2025-07-15,Email,Welcome Campaign
9451,2039,2025-04-07,Mail,Welcome Campaign
9452,5548,2024-08-15,Phone,Reactivation Campaign
