TransactionID,AccountID,TransactionDate,TransactionType,Amount
15566,11570,2024-06-11,Trade,40437.18
15567,1347,2023-06-08,Deposit,14313.8
15568,11837,2024-04-24,Deposit,11511.15
15569,16540,2025-02-09,Trade,36821.71
15570,11650,2023-04-20,Deposit,2199.31
15571,16792,2023-12-06,Deposit,6612.13
15572,9104,2025-03-09,Deposit,41400.13
15573,6562,2022-06-11,Withdrawal,24146.31
15574,10641,2022-05-01,Deposit,27992.99
15575,2635,2024-12-20,Withdrawal,36424.66
15576,18731,2024-06-06,Deposit,12133.52
15577,3848,2023-09-09,Trade,28940.77
15578,15600,2020-11-28,Trade,47338.56
15579,19291,2022-12-14,Deposit,22902.46
15580,12174,2023-11-19,Trade,3863.22
15581,920,2021-01-07,Withdrawal,31293.12
15582,2524,2025-02-28,Trade,27410.82
15583,12077,2025-02-27,Trade,28575.99
15584,7401,2022-02-18,Trade,42889.79
15585,7018,2021-05-23,Deposit,1974.23
15586,6552,2022-11-29,Withdrawal,26432.21
15587,14048,2021-06-24,Deposit,242.95
15588,9554,2022-03-12,Deposit,37470.38
15589,3094,2020-10-20,Withdrawal,23905.85
15590,6993,2022-03-31,Withdrawal,34687.62
15591,16557,2022-08-25,Trade,13056.15
15592,10847,2021-11-23,Withdrawal,911.34
15593,16756,2023-03-31,Deposit,24502.92
15594,11211,2024-03-25,Deposit,13852.38
15595,359,2024-02-27,Withdrawal,2389.04
15596,14524,2024-05-28,Trade,13535.21
15597,3672,2024-02-08,Deposit,22832.13
15598,11130,2021-09-04,Deposit,28511.13
15599,4309,2025-06-25,Deposit,20465.14
15600,16721,2025-07-12,Withdrawal,44843.23
15601,14814,2024-01-31,Withdrawal,7514.72
15602,15120,2024-10-03,Trade,31466.41
15603,4445,2020-09-11,Deposit,2909.0
15604,1073,2023-10-09,Deposit,12254.26
15605,13898,2021-01-30,Trade,32902.55
15606,1762,2022-09-08,Deposit,23714.57
15607,8649,2021-01-31,Trade,46923.95
15608,9137,2022-12-29,Withdrawal,28680.43
15609,2318,2023-04-12,Trade,24702.97
15610,4791,2025-03-15,Withdrawal,46198.65
15611,14100,2022-11-26,Deposit,35508.19
15612,18407,2022-06-06,Deposit,44613.84
15613,17099,2021-08-14,Withdrawal,44525.49
15614,12328,2023-11-30,Deposit,23613.48
15615,13729,2022-04-23,Withdrawal,27193.87
15616,12690,2021-12-15,Deposit,31179.89
15617,2629,2022-03-20,Deposit,5958.49
15618,9581,2021-01-20,Withdrawal,22989.39
15619,5288,2023-05-21,Trade,2834.21
15620,15250,2024-12-15,Trade,46009.88
15621,14876,2024-04-18,Deposit,11725.51
15622,9404,2024-09-16,Deposit,21397.51
15623,9157,2021-08-26,Trade,26033.91
15624,13903,2021-09-03,Trade,48712.49
15625,12362,2022-03-23,Withdrawal,23942.99
15626,18049,2023-02-26,Deposit,19820.76
15627,13744,2023-11-25,Withdrawal,4157.73
15628,10088,2020-08-17,Deposit,47174.45
15629,8502,2021-01-16,Withdrawal,22315.79
15630,11175,2021-08-28,Deposit,17339.06
15631,19270,2023-11-24,Deposit,26231.25
15632,459,2021-06-22,Trade,7530.74
15633,9155,2021-10-21,Deposit,14031.52
15634,6687,2023-12-21,Withdrawal,27688.22
15635,18757,2024-06-26,Withdrawal,9241.87
15636,14376,2025-04-18,Withdrawal,2143.32
15637,14974,2021-01-03,Trade,33548.86
15638,13219,2022-04-05,Deposit,46865.22
15639,15704,2021-07-06,Withdrawal,31938.42
15640,11954,2023-03-28,Trade,9797.97
15641,8158,2021-08-07,Trade,5869.47
15642,4632,2025-05-03,Trade,13162.58
15643,4404,2024-02-17,Withdrawal,37965.35
15644,17388,2022-06-17,Trade,2454.86
15645,11929,2021-04-21,Withdrawal,7298.14
15646,2427,2021-07-01,Deposit,12581.07
15647,7208,2021-10-07,Trade,23502.67
15648,10420,2024-10-29,Withdrawal,8333.61
15649,1132,2023-08-27,Withdrawal,1151.07
15650,12753,2024-05-27,Trade,43823.09
15651,4439,2023-12-24,Withdrawal,26690.49
15652,4851,2022-10-20,Withdrawal,11387.06
15653,8339,2023-09-19,Deposit,2332.44
15654,12041,2023-12-14,Withdrawal,3525.21
15655,12114,2020-09-03,Deposit,29787.5
15656,7153,2021-11-03,Deposit,39683.94
15657,4195,2024-08-24,Deposit,26200.02
15658,6294,2025-01-17,Trade,31793.73
15659,10813,2023-05-20,Withdrawal,19299.05
15660,11079,2021-05-16,Withdrawal,7231.79
15661,14076,2022-12-13,Trade,17540.94
15662,10601,2020-11-17,Withdrawal,34057.53
15663,10735,2023-07-20,Withdrawal,42784.41
15664,18595,2024-08-16,Withdrawal,13691.35
15665,10349,2022-03-31,Trade,46479.73
15666,2437,2024-12-21,Trade,16788.03
15667,8144,2025-02-08,Trade,26430.34
15668,15715,2022-05-06,Deposit,24105.58
15669,12714,2022-11-10,Deposit,22911.58
15670,16214,2023-02-19,Withdrawal,25636.48
15671,14981,2023-11-12,Deposit,35882.0
15672,5276,2025-07-18,Withdrawal,30178.82
15673,1919,2025-01-30,Trade,35899.06
15674,15950,2020-08-13,Trade,1463.11
15675,639,2020-11-27,Trade,10751.0
15676,5551,2023-07-27,Withdrawal,18397.89
15677,6473,2024-10-02,Withdrawal,39759.82
15678,8154,2022-02-01,Trade,23028.7
15679,5170,2025-06-18,Withdrawal,24451.41
15680,18457,2021-03-07,Withdrawal,27285.14
15681,17519,2024-02-26,Deposit,12074.67
15682,14343,2022-04-27,Deposit,19600.46
15683,18855,2022-02-24,Withdrawal,49622.93
15684,19235,2023-07-24,Withdrawal,45662.84
15685,3147,2023-08-26,Withdrawal,18801.03
15686,8116,2022-08-04,Withdrawal,46992.79
15687,14931,2025-02-08,Trade,33353.2
15688,2248,2025-02-09,Withdrawal,1253.81
15689,13292,2023-05-25,Deposit,49031.16
15690,4390,2021-06-22,Deposit,41340.58
15691,19250,2024-12-01,Deposit,26628.71
15692,4116,2023-08-02,Withdrawal,39399.62
15693,14860,2021-01-29,Withdrawal,23159.39
15694,17967,2020-12-08,Trade,4154.57
15695,15347,2022-04-04,Deposit,39819.66
15696,16309,2024-07-10,Deposit,35056.17
15697,6049,2022-10-10,Deposit,26661.14
15698,7753,2022-02-27,Trade,5172.68
15699,16884,2020-10-29,Deposit,25992.75
15700,8935,2024-03-14,Withdrawal,39426.16
15701,19167,2022-10-25,Deposit,16467.23
15702,1959,2024-05-06,Withdrawal,10413.17
15703,14230,2023-10-06,Withdrawal,15597.4
15704,14510,2025-02-24,Trade,24531.81
15705,5292,2021-10-19,Deposit,44611.14
15706,11393,2022-08-26,Trade,6487.67
15707,5013,2025-02-02,Trade,29490.06
15708,14865,2025-05-26,Deposit,3172.82
15709,13061,2021-03-15,Deposit,3952.89
15710,2030,2021-06-12,Deposit,4763.29
15711,17468,2024-01-21,Trade,46597.47
15712,7197,2024-01-08,Withdrawal,14375.66
15713,16451,2024-12-24,Deposit,32763.82
15714,13426,2022-05-30,Trade,10889.99
15715,3239,2025-04-30,Trade,20038.79
15716,4721,2022-05-26,Withdrawal,30678.7
15717,7190,2024-01-21,Trade,15272.92
15718,16142,2024-08-21,Withdrawal,40460.6
15719,12509,2022-04-12,Deposit,35143.53
15720,11095,2024-10-21,Withdrawal,2191.28
15721,17082,2025-06-05,Deposit,14060.02
15722,8174,2020-11-06,Withdrawal,18591.38
15723,10246,2025-07-11,Withdrawal,15937.43
15724,2597,2024-03-01,Withdrawal,21508.35
15725,4693,2025-03-22,Trade,25491.63
15726,12829,2022-11-23,Withdrawal,46905.33
15727,17390,2022-07-02,Withdrawal,34669.79
15728,8106,2023-10-18,Deposit,36014.44
15729,8875,2021-01-06,Withdrawal,36141.63
15730,3109,2024-03-29,Deposit,17104.98
15731,14849,2022-12-08,Trade,5932.81
15732,18495,2024-02-19,Trade,29175.35
15733,6917,2025-02-15,Withdrawal,35717.04
15734,17609,2022-05-02,Trade,20260.87
15735,8680,2024-08-05,Trade,2914.29
15736,10943,2023-12-20,Trade,22250.57
15737,15552,2022-10-27,Deposit,49032.94
15738,11027,2020-08-14,Deposit,26582.3
15739,18438,2020-08-23,Trade,39119.28
15740,17973,2021-04-10,Trade,15936.42
15741,10160,2025-05-26,Deposit,28058.03
15742,8657,2024-08-26,Trade,16073.49
15743,16366,2021-07-26,Deposit,36516.58
15744,18175,2022-03-04,Deposit,35233.75
15745,9617,2025-06-29,Deposit,26531.05
15746,7182,2020-09-21,Trade,13995.99
15747,8445,2025-04-27,Deposit,4722.89
15748,14006,2023-02-11,Withdrawal,13126.65
15749,17550,2024-07-09,Deposit,43147.96
15750,13635,2024-07-10,Deposit,19402.87
15751,7226,2021-03-24,Trade,34199.58
15752,4420,2025-01-31,Withdrawal,17111.08
15753,16976,2021-09-30,Withdrawal,7403.03
15754,6535,2021-10-02,Trade,5786.37
15755,10012,2025-07-18,Deposit,4756.01
15756,3890,2024-09-22,Withdrawal,6118.13
15757,9265,2020-08-20,Trade,23985.65
15758,4906,2022-05-31,Withdrawal,34058.03
15759,2434,2025-06-15,Trade,30044.06
15760,14430,2021-03-19,Withdrawal,15912.96
15761,16543,2022-12-09,Trade,20268.57
15762,4349,2021-01-16,Deposit,12128.34
15763,4548,2023-07-03,Trade,44882.71
15764,18862,2020-12-27,Deposit,39631.32
15765,14614,2025-06-05,Withdrawal,20603.56
15766,19756,2024-11-24,Trade,35809.22
15767,6580,2022-06-27,Deposit,19400.4
15768,6920,2022-06-26,Withdrawal,29416.15
15769,8534,2023-08-04,Deposit,5697.97
15770,5684,2021-11-04,Withdrawal,25266.35
15771,3395,2023-07-19,Deposit,35491.37
15772,13125,2024-07-13,Withdrawal,32595.56
15773,11006,2020-10-24,Withdrawal,20900.82
15774,6843,2021-06-14,Deposit,42070.89
15775,11383,2020-11-07,Deposit,30055.27
15776,7547,2022-11-12,Deposit,11630.26
15777,8418,2023-05-06,Deposit,39113.91
15778,14874,2025-03-26,Trade,43422.48
15779,4931,2023-05-29,Withdrawal,2195.14
15780,13170,2021-06-17,Withdrawal,28509.73
15781,14963,2025-07-05,Withdrawal,45077.83
15782,8653,2021-04-08,Withdrawal,23884.77
15783,3866,2022-02-16,Deposit,22634.37
15784,2949,2024-04-30,Deposit,16979.52
15785,17148,2021-05-18,Deposit,33383.17
15786,19520,2020-11-24,Trade,28007.61
15787,14698,2025-06-02,Trade,21511.34
15788,17722,2022-03-14,Trade,32333.3
15789,19386,2021-01-11,Deposit,27172.46
15790,4434,2024-12-03,Trade,49835.17
15791,7698,2021-09-16,Deposit,9465.74
15792,14792,2022-05-06,Deposit,49606.03
15793,12512,2022-06-23,Withdrawal,22907.79
15794,10613,2021-07-18,Trade,2537.39
15795,58,2021-10-22,Trade,7800.36
15796,2944,2024-06-30,Deposit,765.07
15797,2408,2024-12-25,Trade,10012.63
15798,18260,2024-01-20,Deposit,30636.27
15799,8402,2021-09-22,Deposit,45184.2
15800,17255,2024-01-19,Trade,20543.66
15801,15438,2022-12-30,Deposit,40990.16
15802,4682,2025-04-08,Withdrawal,15335.44
15803,16260,2024-12-18,Deposit,32560.03
15804,19675,2022-09-22,Withdrawal,46565.37
15805,12587,2024-07-18,Deposit,43536.73
15806,18415,2022-03-21,Trade,19362.53
15807,872,2023-01-02,Deposit,43895.51
15808,2158,2023-10-12,Deposit,22335.44
15809,15297,2022-05-23,Trade,29075.99
15810,13038,2023-03-29,Withdrawal,29304.83
15811,2303,2022-12-01,Deposit,12519.99
15812,13289,2023-01-04,Trade,27988.96
15813,18266,2021-06-29,Deposit,38435.29
15814,13787,2024-09-03,Deposit,26718.87
15815,19346,2020-10-06,Withdrawal,19856.89
15816,7681,2023-06-30,Deposit,31248.19
15817,18687,2024-11-06,Trade,541.61
15818,19434,2023-06-03,Trade,3330.96
15819,2337,2021-08-18,Trade,5604.84
15820,19512,2022-05-26,Deposit,36408.74
15821,5974,2025-05-10,Withdrawal,7650.93
15822,16994,2024-07-17,Deposit,48082.65
15823,2789,2025-05-17,Trade,31355.84
15824,9590,2022-10-15,Deposit,8467.11
15825,16804,2025-04-20,Trade,14480.61
15826,5472,2024-06-20,Deposit,21196.87
15827,515,2021-09-03,Withdrawal,33070.51
15828,11595,2020-12-13,Deposit,36088.2
15829,9487,2022-02-15,Withdrawal,13457.27
15830,12435,2024-08-31,Deposit,21126.84
15831,19212,2022-04-11,Deposit,13265.52
15832,10173,2024-12-03,Withdrawal,7904.71
15833,16363,2022-04-08,Trade,40687.19
15834,18721,2025-02-08,Withdrawal,16992.22
15835,17112,2022-07-26,Deposit,11589.74
15836,5952,2024-11-03,Deposit,16924.92
15837,5768,2021-12-09,Deposit,43328.65
15838,8750,2025-05-23,Deposit,24352.33
15839,16642,2025-06-15,Deposit,574.7
15840,5983,2021-03-14,Withdrawal,28827.0
15841,8810,2022-10-12,Deposit,47097.59
15842,18979,2025-07-03,Withdrawal,24041.09
15843,18554,2021-02-24,Trade,8523.88
15844,18111,2023-03-27,Trade,19082.66
15845,17498,2024-06-25,Trade,39747.4
15846,11511,2022-03-08,Withdrawal,25007.16
15847,15420,2023-05-02,Withdrawal,8635.72
15848,19214,2022-01-01,Trade,27347.71
15849,3620,2023-05-10,Trade,12882.08
15850,17951,2023-05-05,Deposit,10008.68
15851,4938,2022-01-15,Trade,10189.19
15852,5045,2022-06-30,Trade,2334.66
15853,15742,2023-12-21,Deposit,5221.38
15854,14370,2021-12-25,Trade,47907.5
15855,16243,2022-10-31,Deposit,33447.06
15856,6287,2021-07-17,Deposit,9874.09
15857,16424,2023-05-24,Deposit,19980.8
15858,16324,2021-08-23,Deposit,44853.83
15859,8032,2021-08-18,Withdrawal,35243.98
15860,2808,2023-10-10,Trade,43512.91
15861,9707,2024-11-19,Trade,13591.54
15862,16340,2021-03-07,Withdrawal,6206.3
15863,17219,2024-07-12,Withdrawal,33999.22
15864,5362,2020-12-03,Deposit,25299.4
15865,6759,2023-01-20,Withdrawal,27588.22
15866,2692,2022-09-06,Trade,30697.95
15867,6116,2022-11-16,Deposit,9323.98
15868,18208,2021-08-15,Trade,1340.99
15869,8608,2024-12-29,Trade,13778.29
15870,11120,2020-11-03,Withdrawal,1160.7
15871,17026,2020-10-31,Withdrawal,13079.9
15872,5855,2025-02-12,Deposit,15464.15
15873,16745,2024-10-21,Trade,30008.33
15874,4834,2024-02-02,Deposit,9779.51
15875,10365,2024-05-14,Trade,43775.96
15876,12920,2021-06-03,Withdrawal,33087.72
15877,9386,2021-08-13,Withdrawal,9867.17
15878,9301,2022-02-12,Deposit,48797.96
15879,3093,2022-10-13,Trade,16232.23
15880,17936,2023-08-27,Trade,21650.01
15881,16007,2024-01-01,Withdrawal,20108.6
15882,13734,2022-02-28,Withdrawal,5735.28
15883,13429,2022-10-13,Withdrawal,24495.68
15884,4575,2025-05-31,Withdrawal,35024.64
15885,5136,2024-06-04,Trade,10959.54
15886,7414,2024-12-24,Withdrawal,39247.58
15887,4274,2023-02-17,Withdrawal,2003.07
15888,12505,2020-12-30,Withdrawal,47047.56
15889,11458,2020-12-27,Trade,20266.47
15890,16100,2025-07-18,Deposit,22375.58
15891,18880,2021-01-18,Deposit,29680.78
15892,4185,2024-07-30,Trade,30229.14
15893,8613,2023-09-30,Deposit,27855.96
15894,1041,2021-01-17,Trade,49562.58
15895,16956,2023-07-08,Deposit,23239.13
15896,16372,2022-05-22,Trade,37048.58
15897,8759,2022-12-07,Withdrawal,34274.68
15898,658,2021-09-16,Trade,7822.73
15899,6573,2024-05-27,Deposit,40605.13
15900,12397,2023-10-09,Deposit,20979.81
15901,1119,2022-10-18,Withdrawal,4972.84
15902,9521,2023-02-21,Withdrawal,49296.78
15903,18975,2021-04-10,Trade,44161.16
15904,1409,2022-02-15,Deposit,39710.93
15905,9878,2024-02-07,Deposit,37009.78
15906,15780,2024-02-01,Deposit,28269.23
15907,10980,2022-06-22,Deposit,34989.35
15908,6937,2023-12-30,Trade,49343.93
15909,5171,2023-03-18,Trade,21428.25
15910,17961,2021-01-23,Trade,16137.03
15911,10908,2023-10-28,Deposit,13299.76
15912,9789,2021-09-25,Trade,38531.15
15913,2894,2021-05-18,Deposit,15786.42
15914,19220,2025-03-20,Withdrawal,20969.9
15915,2737,2025-06-30,Withdrawal,19006.23
15916,10012,2024-05-29,Deposit,4867.52
15917,2476,2021-12-01,Trade,41750.87
15918,12658,2022-08-06,Trade,20032.6
15919,3675,2022-07-13,Withdrawal,33094.67
15920,10072,2025-01-15,Trade,12569.31
15921,4046,2023-01-02,Trade,36568.11
15922,9947,2022-08-20,Deposit,30098.65
15923,14546,2024-02-23,Deposit,48015.42
15924,7047,2024-10-11,Withdrawal,18956.8
15925,14197,2025-01-28,Trade,48038.55
15926,1397,2023-12-23,Deposit,37112.06
15927,15657,2021-05-12,Deposit,13519.41
15928,16299,2021-09-17,Trade,34629.76
15929,16380,2024-01-23,Deposit,40010.19
15930,8539,2024-05-29,Trade,19834.8
15931,7309,2021-04-24,Deposit,34068.24
15932,17136,2024-09-09,Trade,39682.83
15933,16141,2023-05-04,Deposit,43438.02
15934,1931,2023-10-30,Withdrawal,3310.08
15935,5183,2024-01-23,Trade,36058.03
15936,17902,2025-04-09,Deposit,42362.19
15937,16101,2023-04-05,Withdrawal,24134.23
15938,14170,2020-12-12,Trade,16244.19
15939,14317,2022-12-03,Withdrawal,36652.42
15940,8282,2025-04-03,Trade,24196.71
15941,19862,2023-03-06,Deposit,41271.29
15942,14592,2024-06-21,Deposit,37722.48
15943,7636,2025-01-16,Withdrawal,19236.59
15944,13510,2025-06-04,Deposit,20538.39
15945,8431,2024-12-25,Deposit,49596.73
15946,3595,2022-06-12,Withdrawal,10782.85
15947,11542,2022-11-14,Trade,48802.71
15948,827,2023-01-25,Withdrawal,30893.04
15949,758,2021-07-13,Withdrawal,30940.65
15950,3531,2020-08-29,Withdrawal,15238.24
15951,10698,2022-09-29,Trade,45783.49
15952,16581,2021-11-27,Trade,44228.38
15953,14371,2021-02-27,Deposit,44757.98
15954,19669,2024-12-11,Withdrawal,23353.12
15955,15743,2021-06-22,Trade,49603.89
15956,19418,2023-04-05,Trade,19037.32
15957,7842,2024-01-09,Deposit,11949.6
15958,2719,2023-08-19,Deposit,38523.99
15959,3908,2021-03-08,Deposit,46058.57
15960,10622,2021-04-10,Withdrawal,45592.78
15961,5070,2024-07-30,Withdrawal,8615.35
15962,11356,2021-11-15,Deposit,8176.27
15963,19449,2024-03-21,Trade,24091.57
15964,4943,2025-05-19,Deposit,25575.47
15965,17341,2025-01-29,Trade,33829.42
15966,4295,2023-06-30,Withdrawal,30036.43
15967,8764,2022-07-14,Withdrawal,15728.17
15968,14285,2023-06-12,Withdrawal,4087.6
15969,5822,2023-10-13,Deposit,20287.26
15970,6449,2021-05-25,Deposit,20562.9
15971,1592,2025-01-20,Trade,16739.72
15972,16433,2021-08-21,Withdrawal,12812.72
15973,3339,2020-12-11,Deposit,25960.11
15974,15432,2022-12-05,Deposit,10469.84
15975,10384,2025-01-11,Trade,10975.06
15976,6522,2024-05-12,Deposit,27900.83
15977,18935,2022-04-21,Deposit,37364.98
15978,3032,2024-05-16,Deposit,14646.59
15979,10171,2021-01-12,Deposit,11736.7
15980,4159,2023-06-16,Trade,40309.92
15981,17866,2025-04-18,Trade,39534.09
15982,113,2020-10-21,Deposit,16493.16
15983,6136,2022-05-22,Trade,17322.91
15984,13319,2020-09-10,Deposit,7831.21
15985,15385,2023-06-12,Deposit,40498.86
15986,5721,2020-11-02,Trade,3290.12
15987,14938,2020-08-22,Withdrawal,1411.59
15988,13475,2021-01-18,Withdrawal,22159.61
15989,11216,2025-06-04,Withdrawal,5314.72
15990,13216,2020-08-17,Withdrawal,48766.7
15991,4471,2024-03-25,Deposit,46163.46
15992,3196,2021-05-09,Trade,41676.01
15993,10165,2023-02-13,Trade,15400.24
15994,2065,2024-09-08,Deposit,34676.91
15995,386,2023-04-07,Deposit,40930.29
15996,8038,2024-09-20,Deposit,30328.36
15997,18652,2023-11-10,Trade,46817.99
15998,16333,2023-11-12,Trade,34148.11
15999,3751,2024-01-09,Trade,4927.89
16000,11233,2024-10-09,Withdrawal,5196.73
16001,19880,2020-12-05,Deposit,46272.78
16002,1720,2022-02-24,Trade,43824.06
16003,19791,2025-06-26,Deposit,24489.1
16004,11854,2022-06-13,Withdrawal,22106.98
16005,10693,2020-11-26,Deposit,22337.94
16006,11441,2025-03-08,Trade,8675.71
16007,4472,2024-10-15,Withdrawal,23479.45
16008,7146,2025-01-18,Deposit,1563.33
16009,10476,2024-08-13,Withdrawal,37026.39
16010,6896,2021-03-18,Trade,34666.89
16011,723,2021-08-05,Deposit,25087.58
16012,19536,2023-11-12,Trade,15692.22
16013,14463,2021-02-14,Deposit,21273.0
16014,14077,2020-09-24,Deposit,23907.98
16015,18837,2022-03-19,Deposit,3798.24
16016,10983,2022-11-24,Deposit,21149.36
16017,12882,2020-10-14,Withdrawal,1103.33
16018,8380,2023-04-10,Deposit,33840.83
16019,6500,2023-05-05,Deposit,20817.88
16020,15425,2024-11-06,Trade,33565.47
16021,15064,2023-12-26,Deposit,33594.52
16022,9344,2020-08-15,Deposit,17793.4
16023,2539,2023-08-10,Deposit,11676.3
16024,4082,2023-06-17,Trade,1219.77
16025,13944,2021-06-22,Deposit,13740.33
16026,3,2022-02-21,Withdrawal,11838.77
16027,14922,2020-08-28,Deposit,26956.77
16028,16179,2025-07-01,Trade,25685.34
16029,15241,2025-05-13,Deposit,46210.3
16030,1730,2022-06-08,Withdrawal,14030.68
16031,4644,2020-12-14,Trade,48115.98
16032,904,2020-12-11,Trade,3996.54
16033,8854,2021-11-26,Trade,10400.26
16034,412,2023-01-10,Deposit,27779.68
16035,570,2021-08-14,Trade,34594.09
16036,12569,2022-04-24,Withdrawal,44.77
16037,14173,2023-08-01,Withdrawal,41954.59
16038,482,2023-02-09,Trade,26311.57
16039,8334,2020-12-28,Deposit,34673.92
16040,12367,2022-01-02,Deposit,2630.57
16041,953,2024-02-06,Deposit,26399.71
16042,4881,2023-12-05,Withdrawal,1970.59
16043,19091,2024-09-06,Withdrawal,6111.24
16044,16873,2022-05-13,Trade,5886.86
16045,9116,2024-11-01,Withdrawal,23511.59
16046,12339,2024-07-12,Withdrawal,3103.55
16047,6834,2023-06-03,Withdrawal,36913.49
16048,19336,2024-09-21,Withdrawal,40394.68
16049,5215,2021-11-22,Withdrawal,6651.78
16050,15809,2025-07-23,Withdrawal,29973.69
16051,16235,2023-05-08,Deposit,40244.76
16052,628,2024-02-12,Withdrawal,33001.48
16053,12285,2024-02-19,Withdrawal,11676.81
16054,5704,2021-03-31,Withdrawal,23669.43
16055,9000,2022-09-19,Withdrawal,1418.52
16056,3927,2020-07-28,Deposit,11731.18
16057,19257,2023-12-16,Deposit,13252.46
16058,4545,2020-09-28,Trade,11293.1
16059,7045,2025-05-29,Withdrawal,18097.83
16060,3034,2021-06-23,Trade,22385.91
16061,18134,2023-11-29,Withdrawal,11696.5
16062,12078,2021-09-22,Trade,49034.88
16063,7767,2025-05-05,Withdrawal,37955.74
16064,2694,2021-11-15,Withdrawal,17983.7
16065,10899,2022-10-13,Withdrawal,32485.4
16066,16720,2022-06-14,Withdrawal,21937.62
16067,1868,2020-10-10,Withdrawal,14723.15
16068,14853,2022-11-11,Trade,26851.97
16069,10974,2022-09-25,Trade,32275.21
16070,5961,2024-01-31,Withdrawal,37514.65
16071,12233,2023-01-13,Withdrawal,46945.13
16072,4153,2024-05-09,Trade,2546.95
16073,18679,2023-12-24,Trade,39519.52
16074,12485,2023-07-18,Withdrawal,30110.68
16075,1019,2022-06-11,Deposit,8077.42
16076,18337,2023-11-03,Deposit,47876.23
16077,336,2021-04-15,Withdrawal,43736.21
16078,8756,2020-11-28,Withdrawal,23195.33
16079,13045,2023-03-28,Withdrawal,43272.99
16080,17486,2022-02-01,Trade,40025.73
16081,14863,2024-10-04,Trade,23191.41
16082,15212,2021-10-05,Trade,42153.46
16083,11701,2021-07-05,Trade,44008.29
16084,8789,2022-08-30,Trade,42735.92
16085,5828,2025-02-15,Deposit,30723.83
16086,16862,2023-03-15,Deposit,13140.02
16087,1896,2022-06-18,Withdrawal,34772.03
16088,9450,2022-06-16,Trade,10397.71
16089,1309,2021-05-01,Deposit,8469.06
16090,17648,2022-04-06,Deposit,28894.59
16091,8543,2023-02-07,Deposit,26367.95
16092,7727,2022-06-21,Withdrawal,22513.88
16093,6672,2023-01-31,Withdrawal,48330.0
16094,14427,2024-04-21,Trade,9957.59
16095,9475,2024-11-25,Trade,29044.72
16096,574,2024-11-12,Withdrawal,954.94
16097,300,2020-11-03,Trade,46.45
16098,9955,2023-04-17,Trade,5826.89
16099,8726,2020-11-18,Deposit,7728.17
16100,17170,2023-12-16,Deposit,13550.45
16101,18297,2022-02-27,Trade,37051.21
16102,10790,2024-08-09,Withdrawal,26154.07
16103,8068,2021-08-02,Deposit,19718.73
16104,15107,2025-07-19,Trade,41687.84
16105,4443,2022-02-25,Deposit,12352.57
