RequestID,ClientID,RequestDate,RequestType,Status
3331,9752,2024-08-20,Issue Resolution,Open
3332,3564,2023-08-16,Account Opening,Closed
3333,9051,2023-12-11,Account Opening,Open
3334,2967,2023-09-24,Issue Resolution,Closed
3335,9465,2024-06-01,Issue Resolution,Pending
3336,9492,2023-07-31,Issue Resolution,Closed
3337,7394,2025-07-21,Account Opening,Closed
3338,5034,2024-11-08,Issue Resolution,Closed
3339,447,2023-11-15,Portfolio Review,Closed
3340,1883,2024-02-29,Portfolio Review,Pending
3341,1749,2023-10-15,Account Opening,Closed
3342,4566,2024-10-28,Issue Resolution,Pending
3343,4395,2024-04-08,Issue Resolution,Open
3344,2827,2023-10-02,Portfolio Review,Closed
3345,8426,2024-11-15,Portfolio Review,Closed
3346,2074,2024-02-20,Account Opening,Pending
3347,8064,2025-03-20,Portfolio Review,Closed
3348,8412,2024-03-10,Issue Resolution,Open
3349,3021,2025-05-15,Portfolio Review,Closed
3350,7234,2024-04-01,Portfolio Review,Open
3351,714,2024-02-08,Portfolio Review,Open
3352,8295,2023-08-25,Account Opening,Closed
3353,9927,2024-06-24,Portfolio Review,Open
3354,6463,2024-04-26,Account Opening,Pending
3355,7969,2024-05-19,Account Opening,Pending
3356,1682,2024-11-18,Portfolio Review,Pending
3357,9691,2023-11-04,Portfolio Review,Pending
3358,8888,2025-04-15,Portfolio Review,Open
3359,5882,2024-11-30,Portfolio Review,Pending
3360,3886,2023-12-06,Issue Resolution,Open
3361,9599,2024-09-06,Portfolio Review,Closed
3362,4235,2023-09-27,Portfolio Review,Closed
3363,2011,2023-12-24,Account Opening,Open
3364,237,2023-11-11,Account Opening,Open
3365,2354,2023-12-07,Portfolio Review,Pending
3366,7533,2025-04-27,Account Opening,Pending
3367,9154,2024-11-01,Account Opening,Closed
3368,9020,2025-05-10,Account Opening,Open
3369,5885,2023-09-25,Account Opening,Pending
3370,9745,2024-12-10,Account Opening,Pending
3371,7492,2025-07-23,Account Opening,Pending
3372,691,2024-12-21,Account Opening,Pending
3373,3462,2025-06-12,Portfolio Review,Closed
3374,6174,2025-01-17,Issue Resolution,Closed
3375,871,2024-02-07,Portfolio Review,Pending
3376,9605,2025-03-05,Portfolio Review,Open
3377,8070,2025-07-27,Account Opening,Closed
3378,8867,2024-10-21,Account Opening,Open
3379,9133,2024-12-04,Portfolio Review,Open
3380,8172,2025-07-09,Portfolio Review,Closed
3381,9939,2025-03-27,Portfolio Review,Open
3382,3850,2024-02-01,Portfolio Review,Open
3383,3804,2023-10-13,Portfolio Review,Open
3384,8823,2024-12-08,Issue Resolution,Open
3385,7606,2025-07-10,Issue Resolution,Open
3386,4761,2025-03-03,Portfolio Review,Open
3387,2898,2023-08-15,Account Opening,Pending
3388,8563,2023-12-05,Issue Resolution,Closed
3389,4107,2024-06-17,Account Opening,Closed
3390,8363,2024-10-08,Account Opening,Pending
3391,9863,2024-04-14,Portfolio Review,Closed
3392,1865,2023-10-24,Issue Resolution,Pending
3393,7394,2024-06-24,Portfolio Review,Pending
3394,4447,2023-08-07,Account Opening,Closed
3395,2246,2024-11-25,Account Opening,Pending
3396,8964,2025-03-14,Account Opening,Closed
3397,8266,2025-06-24,Portfolio Review,Pending
3398,3868,2023-09-11,Issue Resolution,Closed
3399,6572,2024-07-13,Account Opening,Pending
3400,4832,2025-05-26,Portfolio Review,Closed
3401,3314,2024-07-19,Portfolio Review,Pending
3402,8758,2025-06-16,Issue Resolution,Open
3403,2415,2025-05-30,Account Opening,Open
3404,255,2024-05-25,Portfolio Review,Closed
3405,8853,2025-01-22,Portfolio Review,Closed
3406,3231,2024-02-29,Issue Resolution,Pending
3407,8018,2024-05-05,Portfolio Review,Pending
3408,1120,2025-05-09,Account Opening,Open
3409,9040,2024-01-27,Portfolio Review,Open
3410,722,2025-01-16,Portfolio Review,Closed
3411,6916,2023-11-28,Account Opening,Pending
3412,2290,2024-08-12,Portfolio Review,Pending
3413,2655,2024-05-09,Issue Resolution,Open
3414,3051,2025-01-22,Issue Resolution,Closed
3415,7285,2023-11-17,Portfolio Review,Pending
3416,1696,2025-07-11,Portfolio Review,Open
3417,4128,2024-02-06,Account Opening,Closed
3418,6436,2024-02-28,Portfolio Review,Pending
3419,5412,2024-12-06,Portfolio Review,Closed
3420,9691,2023-10-04,Account Opening,Closed
3421,940,2025-06-10,Issue Resolution,Open
3422,1297,2024-06-02,Issue Resolution,Pending
3423,83,2024-10-18,Issue Resolution,Open
3424,9287,2024-05-21,Issue Resolution,Pending
3425,3506,2024-08-29,Account Opening,Open
3426,6740,2024-01-17,Portfolio Review,Open
3427,4544,2024-08-02,Issue Resolution,Closed
3428,6899,2023-09-07,Issue Resolution,Closed
3429,1679,2024-01-28,Account Opening,Open
3430,2818,2025-02-01,Issue Resolution,Closed
3431,928,2024-08-04,Account Opening,Pending
3432,5539,2024-11-10,Account Opening,Pending
3433,5835,2024-06-07,Issue Resolution,Closed
3434,2104,2024-06-15,Account Opening,Pending
3435,2193,2024-07-02,Issue Resolution,Open
3436,5636,2023-12-12,Portfolio Review,Pending
3437,6213,2024-07-02,Portfolio Review,Closed
3438,2343,2024-02-12,Issue Resolution,Pending
3439,7522,2023-09-14,Issue Resolution,Pending
3440,6960,2024-12-01,Portfolio Review,Closed
3441,7324,2023-09-16,Issue Resolution,Open
3442,8090,2024-01-31,Portfolio Review,Pending
3443,7862,2025-07-01,Portfolio Review,Closed
3444,9953,2023-12-12,Issue Resolution,Pending
3445,1685,2024-06-03,Account Opening,Closed
3446,4752,2023-12-26,Account Opening,Closed
3447,7924,2024-11-01,Portfolio Review,Closed
3448,8210,2023-11-19,Portfolio Review,Open
3449,8840,2023-12-21,Portfolio Review,Pending
3450,6519,2023-10-24,Account Opening,Open
3451,296,2025-07-06,Portfolio Review,Open
3452,290,2024-06-30,Portfolio Review,Open
3453,3479,2023-11-03,Issue Resolution,Open
3454,9139,2023-08-31,Portfolio Review,Open
3455,9050,2024-11-01,Issue Resolution,Pending
3456,9977,2024-11-19,Account Opening,Pending
3457,7488,2024-10-27,Issue Resolution,Pending
3458,2534,2024-10-11,Account Opening,Closed
3459,233,2024-02-25,Account Opening,Closed
3460,6286,2024-12-29,Portfolio Review,Open
3461,1114,2025-05-29,Portfolio Review,Closed
3462,6120,2023-08-11,Issue Resolution,Pending
3463,1689,2024-01-04,Portfolio Review,Open
3464,829,2024-09-16,Portfolio Review,Closed
3465,9346,2024-04-02,Account Opening,Closed
3466,1679,2023-09-23,Issue Resolution,Open
3467,2815,2024-03-01,Portfolio Review,Pending
3468,5129,2024-08-17,Account Opening,Open
3469,2105,2025-03-31,Account Opening,Pending
3470,495,2024-07-09,Portfolio Review,Closed
3471,4379,2025-01-16,Issue Resolution,Pending
3472,4956,2025-05-21,Account Opening,Closed
3473,1589,2023-09-29,Portfolio Review,Open
3474,1425,2024-06-30,Issue Resolution,Open
3475,8163,2025-02-23,Issue Resolution,Closed
3476,8011,2024-01-21,Portfolio Review,Open
3477,5961,2024-07-14,Portfolio Review,Pending
3478,9177,2024-10-05,Portfolio Review,Pending
3479,3215,2023-11-14,Account Opening,Open
3480,6858,2024-04-13,Issue Resolution,Closed
3481,8911,2025-06-11,Portfolio Review,Open
3482,9884,2025-06-14,Issue Resolution,Pending
3483,149,2023-09-04,Account Opening,Closed
3484,8920,2023-08-08,Issue Resolution,Pending
3485,7828,2024-09-10,Issue Resolution,Open
3486,1999,2023-08-17,Portfolio Review,Open
3487,6280,2024-10-10,Account Opening,Closed
3488,7767,2024-09-25,Account Opening,Open
3489,8510,2025-07-25,Portfolio Review,Pending
3490,6819,2025-01-19,Issue Resolution,Open
3491,1408,2024-12-22,Account Opening,Pending
3492,8960,2023-09-30,Account Opening,Pending
3493,6339,2025-02-28,Portfolio Review,Pending
3494,1941,2025-07-18,Portfolio Review,Open
3495,2641,2023-10-20,Portfolio Review,Pending
3496,946,2023-10-26,Issue Resolution,Open
3497,1207,2024-03-04,Portfolio Review,Open
3498,6373,2023-12-03,Issue Resolution,Pending
3499,4612,2024-09-23,Issue Resolution,Pending
3500,8575,2024-07-29,Issue Resolution,Open
3501,47,2025-07-06,Portfolio Review,Closed
3502,3849,2025-05-03,Account Opening,Open
3503,4555,2024-12-10,Account Opening,Pending
3504,3870,2025-07-10,Account Opening,Open
3505,815,2024-07-29,Portfolio Review,Pending
3506,4294,2024-06-22,Issue Resolution,Closed
3507,387,2023-11-20,Account Opening,Closed
3508,8298,2024-01-21,Portfolio Review,Closed
3509,4418,2025-02-25,Issue Resolution,Open
3510,9345,2025-06-14,Issue Resolution,Pending
3511,5755,2025-07-26,Account Opening,Pending
3512,8240,2024-07-03,Issue Resolution,Open
3513,8644,2023-08-12,Issue Resolution,Closed
3514,2338,2024-12-30,Account Opening,Closed
3515,2833,2024-01-18,Issue Resolution,Closed
3516,1190,2025-05-17,Account Opening,Open
3517,579,2024-09-23,Account Opening,Pending
3518,2622,2024-06-28,Account Opening,Pending
3519,5462,2024-12-29,Portfolio Review,Closed
3520,3023,2024-01-13,Account Opening,Open
3521,5735,2023-08-15,Portfolio Review,Closed
3522,8337,2024-06-17,Account Opening,Closed
3523,8831,2025-04-22,Portfolio Review,Open
3524,5650,2025-01-03,Portfolio Review,Open
3525,4119,2024-03-16,Account Opening,Open
3526,3143,2025-06-30,Issue Resolution,Open
3527,1843,2023-12-28,Account Opening,Open
3528,9458,2025-01-06,Portfolio Review,Closed
3529,3800,2023-08-24,Account Opening,Open
3530,9980,2024-06-17,Portfolio Review,Open
3531,803,2025-02-02,Account Opening,Open
3532,5825,2023-12-26,Issue Resolution,Pending
3533,9886,2024-10-06,Account Opening,Open
3534,7456,2025-01-11,Portfolio Review,Closed
3535,2353,2023-08-12,Account Opening,Open
3536,9243,2023-08-14,Portfolio Review,Closed
3537,3627,2025-05-29,Issue Resolution,Closed
3538,9462,2024-12-20,Issue Resolution,Closed
3539,5672,2024-08-27,Portfolio Review,Open
3540,6194,2024-05-01,Issue Resolution,Pending
3541,9093,2024-06-14,Account Opening,Closed
3542,2079,2025-07-08,Account Opening,Closed
3543,2996,2025-07-28,Issue Resolution,Open
3544,2812,2024-04-09,Account Opening,Open
3545,2663,2025-03-13,Portfolio Review,Open
3546,9397,2025-07-13,Portfolio Review,Pending
3547,6151,2023-08-15,Portfolio Review,Open
3548,6649,2025-06-26,Portfolio Review,Pending
3549,5820,2024-05-10,Issue Resolution,Pending
3550,2355,2025-04-15,Portfolio Review,Open
3551,3745,2024-08-29,Issue Resolution,Pending
3552,180,2025-03-30,Account Opening,Closed
3553,7466,2024-12-08,Portfolio Review,Pending
3554,9267,2023-08-17,Issue Resolution,Open
3555,8779,2024-05-11,Portfolio Review,Open
3556,4894,2024-11-09,Account Opening,Pending
3557,9919,2024-04-23,Portfolio Review,Pending
3558,8794,2024-01-14,Account Opening,Pending
3559,5244,2024-11-04,Portfolio Review,Pending
3560,3666,2025-02-24,Portfolio Review,Pending
3561,2291,2024-05-25,Account Opening,Pending
3562,8813,2025-07-19,Issue Resolution,Pending
3563,1700,2025-05-24,Issue Resolution,Open
3564,757,2024-07-01,Account Opening,Open
3565,3215,2025-05-06,Issue Resolution,Closed
3566,9945,2024-12-27,Issue Resolution,Open
3567,5812,2023-12-06,Account Opening,Open
3568,7953,2023-09-06,Portfolio Review,Open
3569,1545,2025-01-24,Issue Resolution,Closed
3570,8955,2024-11-11,Issue Resolution,Open
3571,6982,2025-01-27,Portfolio Review,Open
3572,9905,2025-04-30,Account Opening,Open
3573,4683,2024-09-02,Issue Resolution,Closed
3574,4053,2024-05-20,Issue Resolution,Open
3575,2319,2025-02-12,Issue Resolution,Open
3576,4871,2024-11-11,Portfolio Review,Closed
3577,3905,2024-03-20,Issue Resolution,Pending
3578,2933,2023-12-07,Account Opening,Closed
3579,3782,2025-03-08,Issue Resolution,Closed
3580,3188,2025-07-22,Issue Resolution,Open
3581,7316,2024-07-24,Account Opening,Open
3582,9646,2023-08-28,Account Opening,Closed
3583,3260,2023-10-09,Account Opening,Closed
3584,1021,2024-08-18,Portfolio Review,Closed
3585,5655,2024-07-14,Account Opening,Closed
3586,6510,2025-04-26,Issue Resolution,Closed
3587,6125,2024-05-21,Issue Resolution,Closed
3588,6074,2025-07-09,Account Opening,Pending
3589,2637,2024-01-26,Issue Resolution,Pending
3590,38,2024-05-05,Account Opening,Pending
3591,7825,2023-09-03,Portfolio Review,Pending
3592,8788,2024-09-23,Issue Resolution,Open
3593,2441,2024-01-20,Portfolio Review,Open
3594,1664,2024-12-23,Account Opening,Open
3595,5547,2024-07-20,Issue Resolution,Pending
3596,5134,2024-05-15,Issue Resolution,Pending
3597,5302,2024-09-12,Issue Resolution,Open
3598,3380,2025-06-11,Portfolio Review,Open
3599,8593,2025-06-14,Portfolio Review,Closed
3600,1556,2024-05-06,Portfolio Review,Open
3601,5941,2024-03-16,Issue Resolution,Open
3602,1,2023-07-31,Portfolio Review,Open
3603,5570,2023-08-29,Issue Resolution,Closed
3604,716,2024-06-06,Issue Resolution,Closed
3605,7138,2025-04-04,Account Opening,Open
3606,8875,2024-03-22,Portfolio Review,Closed
3607,8751,2024-10-31,Account Opening,Pending
3608,2747,2023-09-16,Portfolio Review,Open
3609,6260,2024-10-10,Portfolio Review,Open
3610,3976,2024-10-29,Account Opening,Open
3611,2863,2024-09-24,Account Opening,Closed
3612,136,2024-03-11,Portfolio Review,Closed
3613,971,2025-02-05,Issue Resolution,Open
3614,7238,2025-01-16,Portfolio Review,Open
3615,2604,2024-12-11,Portfolio Review,Closed
3616,120,2025-05-15,Issue Resolution,Pending
3617,895,2023-12-11,Portfolio Review,Closed
3618,7769,2024-07-31,Account Opening,Pending
3619,6668,2024-04-04,Issue Resolution,Open
3620,6534,2023-08-19,Issue Resolution,Open
3621,9049,2024-11-11,Portfolio Review,Closed
3622,2798,2025-01-10,Account Opening,Open
3623,2865,2025-06-16,Portfolio Review,Closed
3624,7174,2025-06-19,Portfolio Review,Open
3625,5493,2024-05-21,Portfolio Review,Open
3626,610,2024-03-23,Issue Resolution,Open
3627,295,2024-12-02,Portfolio Review,Closed
3628,3384,2023-10-30,Account Opening,Closed
3629,2489,2023-08-20,Portfolio Review,Open
3630,1859,2024-02-16,Portfolio Review,Open
3631,7384,2025-07-11,Portfolio Review,Open
3632,176,2025-02-21,Portfolio Review,Open
3633,6877,2023-11-14,Account Opening,Pending
3634,9473,2024-05-25,Issue Resolution,Pending
3635,2170,2025-04-11,Portfolio Review,Open
3636,3958,2024-09-07,Account Opening,Pending
3637,6544,2024-05-26,Account Opening,Pending
3638,8286,2025-01-10,Portfolio Review,Pending
3639,8964,2025-06-22,Issue Resolution,Pending
3640,2547,2024-10-28,Issue Resolution,Closed
3641,2907,2023-10-24,Portfolio Review,Closed
3642,6384,2025-07-17,Portfolio Review,Open
3643,9054,2025-05-22,Account Opening,Open
3644,1049,2025-06-20,Portfolio Review,Closed
3645,6306,2025-06-27,Portfolio Review,Pending
3646,7559,2024-03-15,Portfolio Review,Open
3647,6529,2025-07-09,Issue Resolution,Closed
3648,2290,2025-02-15,Account Opening,Pending
3649,8636,2024-11-27,Portfolio Review,Closed
3650,3194,2024-07-14,Issue Resolution,Closed
3651,661,2023-10-27,Account Opening,Closed
3652,1066,2024-01-31,Account Opening,Closed
3653,3364,2024-06-11,Portfolio Review,Open
3654,7118,2024-09-16,Portfolio Review,Open
3655,2884,2025-06-01,Issue Resolution,Closed
3656,7312,2023-12-15,Portfolio Review,Open
3657,6849,2024-08-15,Issue Resolution,Pending
3658,2694,2024-07-21,Issue Resolution,Open
3659,96,2025-03-01,Account Opening,Pending
3660,1232,2023-10-10,Portfolio Review,Open
3661,2976,2024-12-22,Portfolio Review,Open
3662,5207,2025-02-01,Account Opening,Open
3663,2448,2024-10-15,Portfolio Review,Closed
3664,5112,2023-11-27,Issue Resolution,Closed
3665,6232,2025-06-22,Issue Resolution,Closed
3666,1963,2025-07-11,Account Opening,Pending
3667,986,2023-08-03,Portfolio Review,Pending
3668,2568,2025-05-18,Issue Resolution,Pending
3669,6523,2023-10-30,Account Opening,Closed
3670,4718,2024-04-26,Issue Resolution,Open
3671,7286,2025-04-07,Issue Resolution,Open
3672,9175,2024-03-16,Portfolio Review,Pending
3673,2206,2025-04-13,Portfolio Review,Closed
3674,2803,2024-12-09,Portfolio Review,Closed
3675,6902,2024-09-30,Issue Resolution,Open
3676,6224,2024-05-25,Issue Resolution,Closed
3677,1290,2024-02-11,Issue Resolution,Pending
3678,7691,2025-04-28,Portfolio Review,Open
3679,6965,2025-02-17,Account Opening,Closed
3680,7256,2024-08-03,Issue Resolution,Pending
3681,489,2024-06-04,Account Opening,Closed
3682,8592,2025-03-25,Portfolio Review,Open
3683,3817,2024-07-11,Account Opening,Closed
3684,8033,2024-03-15,Issue Resolution,Open
3685,2800,2023-08-25,Portfolio Review,Pending
3686,8980,2024-12-14,Issue Resolution,Pending
3687,6255,2025-06-26,Portfolio Review,Closed
3688,2834,2025-03-02,Account Opening,Open
3689,5038,2023-11-21,Account Opening,Open
3690,9053,2025-04-17,Issue Resolution,Open
3691,2990,2024-12-13,Portfolio Review,Pending
3692,2570,2024-12-03,Issue Resolution,Pending
3693,8617,2025-04-02,Portfolio Review,Open
3694,3275,2025-03-05,Issue Resolution,Open
3695,943,2024-11-16,Portfolio Review,Closed
3696,7802,2025-07-23,Portfolio Review,Open
3697,2198,2024-05-07,Account Opening,Open
3698,1780,2025-06-06,Issue Resolution,Pending
3699,8377,2024-10-14,Portfolio Review,Pending
3700,3855,2024-12-19,Issue Resolution,Pending
3701,7034,2025-06-16,Account Opening,Closed
3702,7626,2025-07-08,Account Opening,Pending
3703,2646,2023-12-30,Issue Resolution,Open
3704,8199,2025-02-13,Issue Resolution,Open
3705,8197,2025-04-20,Account Opening,Closed
3706,852,2023-10-17,Issue Resolution,Closed
3707,4632,2025-04-07,Portfolio Review,Closed
3708,6218,2024-02-12,Account Opening,Closed
3709,456,2023-10-30,Issue Resolution,Pending
3710,3801,2024-10-28,Issue Resolution,Open
3711,9783,2023-09-23,Portfolio Review,Closed
3712,3241,2024-12-19,Portfolio Review,Pending
3713,8482,2024-06-07,Account Opening,Closed
3714,7091,2025-01-25,Account Opening,Closed
3715,2142,2025-07-08,Issue Resolution,Open
3716,8604,2023-12-25,Portfolio Review,Closed
3717,5609,2024-07-09,Issue Resolution,Closed
3718,8412,2023-12-21,Account Opening,Open
3719,5567,2023-08-08,Portfolio Review,Open
3720,9054,2023-09-09,Account Opening,Open
3721,8889,2024-01-21,Account Opening,Open
3722,310,2024-10-02,Account Opening,Pending
3723,1994,2024-09-10,Account Opening,Open
3724,9562,2024-10-26,Issue Resolution,Pending
3725,677,2024-01-18,Portfolio Review,Closed
3726,3912,2024-09-16,Account Opening,Pending
3727,564,2025-06-15,Account Opening,Closed
3728,2768,2025-04-19,Portfolio Review,Closed
3729,649,2024-09-30,Issue Resolution,Open
3730,5712,2023-12-09,Account Opening,Closed
3731,5330,2023-11-29,Portfolio Review,Pending
3732,7469,2025-03-29,Issue Resolution,Open
3733,3250,2024-08-16,Account Opening,Pending
3734,476,2023-08-21,Account Opening,Open
3735,5878,2024-01-20,Account Opening,Pending
3736,1146,2024-09-13,Issue Resolution,Open
3737,9748,2024-08-12,Portfolio Review,Closed
3738,8022,2024-05-09,Portfolio Review,Closed
3739,7751,2025-01-11,Portfolio Review,Pending
3740,3950,2024-06-07,Issue Resolution,Closed
3741,8733,2025-03-01,Account Opening,Open
3742,9166,2023-11-24,Account Opening,Open
3743,6508,2024-10-25,Account Opening,Open
3744,9364,2024-04-19,Issue Resolution,Pending
3745,7541,2025-05-12,Account Opening,Closed
3746,2142,2024-05-24,Account Opening,Closed
3747,9682,2023-09-06,Account Opening,Open
3748,6444,2023-09-21,Issue Resolution,Closed
3749,8459,2023-12-24,Portfolio Review,Open
3750,4383,2024-10-31,Portfolio Review,Open
3751,9964,2023-11-23,Issue Resolution,Open
3752,4382,2025-03-02,Issue Resolution,Open
3753,3227,2024-11-22,Issue Resolution,Open
3754,8440,2025-04-04,Portfolio Review,Pending
3755,9580,2024-06-25,Account Opening,Pending
3756,8467,2024-05-21,Portfolio Review,Pending
3757,4613,2025-07-10,Account Opening,Pending
3758,8028,2025-06-30,Account Opening,Pending
3759,8524,2024-08-22,Issue Resolution,Closed
3760,5880,2024-05-22,Issue Resolution,Pending
3761,2476,2024-11-21,Portfolio Review,Closed
3762,9750,2024-06-30,Account Opening,Pending
3763,8067,2024-08-24,Account Opening,Open
3764,1915,2025-03-21,Issue Resolution,Pending
3765,7169,2025-02-18,Issue Resolution,Closed
